,taxonUUID,tfNameCode,taxonRank,scientificName,TT_speciesKey
2609,f768ca32-6f75-4ce7-8086-7d7ec32691cf,C303120303050402050401000000000000000,order,Pinales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Pinidae-Pinales
2610,0b40801f-19e7-4036-a3cf-b0f37796000b,C303120303050402050402000000000000000,order,Araucariales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Pinidae-Araucariales
2611,677eaeac-e0e9-412c-8bf7-8cb62955221e,C303120303050402050403000000000000000,order,Cupressales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Pinidae-Cupressales
2612,1b358ed1-e732-469e-a6bb-d0f7355e1a1a,C303120303050402050501000000000000000,order,Amborellales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Amborellales
2613,905994a7-2015-4d2d-8d60-422cfdbbc262,C303120303050402050502000000000000000,order,Nymphaeales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Nymphaeales
2614,ce0e3cba-17f3-44d1-8847-4747486bfa2b,C303120303050402050503000000000000000,order,Austrobaileyales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Austrobaileyales
2615,e27fd325-f7c5-480f-8c01-63107b0ac9e7,C303120303050402050504000000000000000,order,Canellales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Canellales
2616,dd55447a-5bc9-4a62-8002-823fe3d45f94,C303120303050402050505000000000000000,order,Piperales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Piperales
2617,48db819a-2bfd-4d33-9abf-6a8971f811dc,C303120303050402050506000000000000000,order,Magnoliales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Magnoliales
2618,e1dea8c1-b90e-4c04-b122-0679cab20357,C303120303050402050507000000000000000,order,Laurales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Laurales
2619,f575ead5-fddb-4963-a938-5f49c765037b,C303120303050402050509000000000000000,order,Acorales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Acorales
2620,870e1747-e887-4b0a-a854-6f846113ff1f,C303120303050402050510000000000000000,order,Alismatales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Alismatales
2621,dadab904-8bbd-4241-8423-87e0e9b9129e,C303120303050402050511000000000000000,order,Petrosaviales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Petrosaviales
2622,9e6e580c-0aed-4880-a817-80ccfb3ed798,C303120303050402050512000000000000000,order,Dioscoreales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dioscoreales
2623,de5a9b92-c36f-4f0d-ad95-228631f09ce2,C303120303050402050513000000000000000,order,Pandanales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Pandanales
2624,fb79a6d5-78de-4a6d-8f94-c07ea52d120b,C303120303050402050514000000000000000,order,Liliales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales
2625,eda6b5e2-24be-4132-9ecf-f4aa9199d4d6,C303120303050402050515000000000000000,order,Asparagales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales
2626,89ddab84-9395-458d-bdd1-8b9d478632a5,C303120303050402050516000000000000000,order,Arecales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Arecales
2627,987b9788-f3ac-40d8-838f-a5fcaa633b1e,C303120303050402050517000000000000000,order,Commelinales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Commelinales
2628,63d03bd6-3017-4969-908a-3cbbdc633fd0,C303120303050402050518000000000000000,order,Zingiberales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Zingiberales
2629,2e379a58-7ce5-4cc0-928c-a0ac763a89fb,C303120303050402050520000000000000000,order,Ceratophyllales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ceratophyllales
2630,6a9c39a0-1a84-4057-a8bb-df67452c2ec1,C303120303050402050521000000000000000,order,Ranunculales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales
2631,f68d9ac4-2cf2-4dff-8478-5788d36274bf,C303120303050402050522000000000000000,order,Proteales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Proteales
2632,b7ed6511-941c-45bd-a281-58ce9f952e28,C303120303050402050523000000000000000,order,Trochodendrales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Trochodendrales
2633,418504a4-7492-4e14-bdbe-37216116a248,C303120303050402050524000000000000000,order,Buxales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Buxales
2634,e9f4a72d-5067-4ce0-a3bd-3e6055fa1fdf,C303120303050402050525000000000000000,order,Gunnerales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Gunnerales
2635,69c289eb-9a63-41da-b13c-d9c90090708a,C303120303050402050526000000000000000,order,Dilleniales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dilleniales
2636,026abcfc-acef-48a0-86bf-e69feb2d2834,C303120303050402050527000000000000000,order,Saxifragales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Saxifragales
2637,911f73fc-ca32-4f41-8f18-35553663944e,C303120303050402050528000000000000000,order,Vitales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Vitales
2638,bf6b8c0f-fbb1-47ae-8cfb-dd1d6ca6b168,C303120303050402050529000000000000000,order,Zygophyllales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Zygophyllales
2639,faf2740f-45eb-4208-a892-774d1320b4d2,C303120303050402050530000000000000000,order,Fabales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Fabales
2640,10c236ce-5961-4132-9064-49fb656ad5c8,C303120303050402050531000000000000000,order,Rosales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Rosales
2641,45f50a0f-125c-4ddd-a16d-b70f6829b865,C303120303050402050532000000000000000,order,Fagales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Fagales
2642,23acbfbc-fa3f-45c1-bf85-7dc141925c74,C303120303050402050533000000000000000,order,Cucurbitales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Cucurbitales
2643,4ed541ce-9be6-4e64-b028-e62bb6d29064,C303120303050402050534000000000000000,order,Celastrales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Celastrales
2644,a74c9853-ac27-4b4e-ad01-053a9d2a7794,C303120303050402050535000000000000000,order,Oxalidales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Oxalidales
2645,9225dddf-84ea-4e56-a7b4-a24ec4f5287b,C303120303050402050536000000000000000,order,Malpighiales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Malpighiales
2646,9456c517-3ef9-434f-ba64-398b2c769de3,C303120303050402050537000000000000000,order,Geraniales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Geraniales
2647,26d2ae64-6204-4d67-acb8-981ff1d202da,C303120303050402050538000000000000000,order,Myrtales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Myrtales
2648,759ad8fd-380d-43a4-b25f-cdb37c00adce,C303120303050402050539000000000000000,order,Crossosomatales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Crossosomatales
2649,35d0e9bd-3770-45f6-af67-f91c9a7a88ff,C303120303050402050540000000000000000,order,Picramniales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Picramniales
2650,2fa35d60-a198-42a7-98fd-8106acadbc26,C303120303050402050541000000000000000,order,Huerteales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Huerteales
2651,fa1b4098-982a-4858-a9c8-c4095cbe14b5,C303120303050402050542000000000000000,order,Sapindales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Sapindales
2652,e65d7035-50b7-4867-8655-355649abd179,C303120303050402050543000000000000000,order,Malvales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Malvales
2653,cb0d2b08-97fb-42ca-9ac8-d2d38ea1c83a,C303120303050402050544000000000000000,order,Brassicales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Brassicales
2654,520cf167-010a-4996-b3c6-eea79bd2c347,C303120303050402050545000000000000000,order,Berberidopsidales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Berberidopsidales
2655,7aea1453-9f64-4ce3-868d-8ed09e1277bb,C303120303050402050546000000000000000,order,Santalales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Santalales
2656,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,C303120303050402050547000000000000000,order,Caryophyllales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Caryophyllales
2657,f50056fd-8c10-4230-b2c6-144d6e648746,C303120303050402050548000000000000000,order,Cornales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Cornales
2658,575d865b-7c7a-4991-84c7-9dabec98d028,C303120303050402050549000000000000000,order,Ericales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ericales
2659,28cdf8a4-7658-408f-92b2-88706108c28c,C303120303050402050550000000000000000,order,Icacinales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Icacinales
2660,ecec58f7-2493-406c-bd68-a55d7d85221f,C303120303050402050551000000000000000,order,Metteniusales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Metteniusales
2661,69627f28-232f-44d9-bdd8-3441ece27e3e,C303120303050402050552000000000000000,order,Garryales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Garryales
2662,6e58ba70-40ad-4e0a-b11e-47a00fe943a0,C303120303050402050553000000000000000,order,Gentianales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Gentianales
2663,d3a8888d-5cf7-4f91-9cfc-c9a89ba86ae2,C303120303050402050554000000000000000,order,Boraginales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Boraginales
2664,f72678b2-17dd-4f44-9c78-1f2cf848a4c7,C303120303050402050555000000000000000,order,Vahliales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Vahliales
2665,90277498-29c5-4f66-9263-9edef036b20b,C303120303050402050556000000000000000,order,Solanales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Solanales
2666,1453b5fc-7694-4302-98e2-3a3538fd9444,C303120303050402050557000000000000000,order,Lamiales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Lamiales
2667,35771dd3-9b49-40bf-b3be-bcc6317c29c3,C303120303050402050558000000000000000,order,Aquifoliales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Aquifoliales
2668,24e08e2d-3fb9-4700-8158-6d6dea40908b,C303120303050402050559000000000000000,order,Asterales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales
2669,7de95bc3-65d0-49f5-8952-383737ee2ccc,C303120303050402050560000000000000000,order,Escalloniales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Escalloniales
2670,6d6b27e9-bc51-43e4-8721-3126b3dbe50b,C303120303050402050561000000000000000,order,Bruniales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Bruniales
2671,ac707472-fd0b-4cd3-b126-1c83df54e512,C303120303050402050562000000000000000,order,Paracryphiales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Paracryphiales
2672,74748d32-6b47-4249-a3d4-26589f610df8,C303120303050402050563000000000000000,order,Dipsacales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales
2673,6757b10d-70cb-4217-a8df-d0062b7e1ece,C303120303050402050564000000000000000,order,Apiales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales
2674,e0670fd3-4df9-4f67-aa4e-14a695872c21,C303120303050402050519000000000000000,order,Poales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Poales
2675,e21f05c9-562d-4626-86e1-5544c02700ef,C303120303050402050508000000000000000,order,Chloranthales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Chloranthales
2676,e4afc1a5-d754-4cf7-b1e9-b9aec926fb44,C303120303050401010101001000000000000,family,Lycopodiaceae,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Lycophytes-Lycopodiopsida-Lycopodiidae-Lycopodiales-Lycopodiaceae
2677,1e599708-3076-45ba-8fb2-c415bdf7a073,C303120303050401020101001000000000000,family,Isoetaceae,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Lycophytes-Isoetopsida-Isoetidae-Isoetales-Isoetaceae
2678,742c676b-138c-45f9-9286-b436dffdce09,C303120303050401020102001000000000000,family,Selaginellaceae,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Lycophytes-Isoetopsida-Isoetidae-Selaginellales-Selaginellaceae
2679,166a7741-0a63-411c-b326-a0b978c9d22d,C303120303050402010101001000000000000,family,Equisetaceae,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Equisetopsida-Equisetidae-Equisetales-Equisetaceae
2680,7cf016bc-525a-4b58-a038-b1020e1aa31f,C303120303050402020101001000000000000,family,Psilotaceae,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Psilotopsida-Psilotidae-Psilotales-Psilotaceae
2681,fc1a80fb-1822-476d-aef3-be36e0a11e46,C303120303050402020201001000000000000,family,Ophioglossaceae,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Psilotopsida-Ophioglossidae-Ophioglossales-Ophioglossaceae
2682,88dccc1a-8797-4b3f-bb5b-75f5b7bbcb0f,C303120303050402030101001000000000000,family,Marattiaceae,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Marattiopsida-Marattiidae-Marattiales-Marattiaceae
