,taxonUUID,tfNameCode,taxonRank,scientificName,TT_speciesKey
19547,cde38247-f9ab-42d0-984a-d23db3142cc1,C303120303050402050510013000100000000,genus,Ruppia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Alismatales-Ruppiaceae-Ruppia-Ruppia
19548,85757e43-d32d-476e-b784-236ab8594ba6,C303120303050402050510014000100000000,genus,Cymodocea,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Alismatales-Cymodoceaceae-Cymodocea-Cymodocea
19549,ecdd671e-bf84-469f-a639-48ff2e320f62,C303120303050402050510014000200000000,genus,Halodule,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Alismatales-Cymodoceaceae-Halodule-Halodule
19550,fd553c48-40cf-418b-82d4-e590d01b2d6b,C303120303050402050510014000300000000,genus,Syringodium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Alismatales-Cymodoceaceae-Syringodium-Syringodium
19551,55e6c763-c635-4d0b-83a1-fbd984f6fad8,C303120303050402050511001000100000000,genus,Petrosavia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Petrosaviales-Petrosaviaceae-Petrosavia-Petrosavia
19552,c5e40bb9-1597-41c0-8889-2d86bfb1648d,C303120303050402050512001000100000000,genus,Aletris,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dioscoreales-Nartheciaceae-Aletris-Aletris
19553,1ff09a2d-b2b4-41c9-afb2-ef511f89fa86,C303120303050402050512001000200000000,genus,Metanarthecium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dioscoreales-Nartheciaceae-Metanarthecium-Metanarthecium
19554,15c62d97-d1df-488d-bde5-aae032f0b35b,C303120303050402050512002000100000000,genus,Burmannia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dioscoreales-Burmanniaceae-Burmannia-Burmannia
19555,cfc39178-27c0-4fbc-8d92-d1c44e0bf94f,C303120303050402050512002000200000000,genus,Gymnosiphon,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dioscoreales-Burmanniaceae-Gymnosiphon-Gymnosiphon
19556,a304884b-79ca-4c64-a0bc-e0f3aa9e8a82,C303120303050402050512002000300000000,genus,Thismia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dioscoreales-Burmanniaceae-Thismia-Thismia
19557,cd1cc5e0-9695-4475-b5dd-dfb7929c9d1d,C303120303050402050512003000100000000,genus,Dioscorea,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dioscoreales-Dioscoreaceae-Dioscorea-Dioscorea
19558,814d7eda-7207-4bc2-a0c1-f4c5128ec005,C303120303050402050512003000200000000,genus,Stenomeris,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dioscoreales-Dioscoreaceae-Stenomeris-Stenomeris
19559,ec3bd434-8432-429c-85dc-fc97264ff016,C303120303050402050512004000100000000,genus,Tacca,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dioscoreales-Taccaceae-Tacca-Tacca
19560,4e91343b-e534-4893-8a70-52aaebd4a22e,C303120303050402050513001000100000000,genus,Sciaphila,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Pandanales-Triuridaceae-Sciaphila-Sciaphila
19561,eaa66d53-94c2-456c-aeb7-5300594d2f91,C303120303050402050513003000100000000,genus,Stemona,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Pandanales-Stemonaceae-Stemona-Stemona
19562,59ff0df7-7b7a-4ade-8f86-563c4040daa7,C303120303050402050513004000100000000,genus,Carludovica,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Pandanales-Cyclanthaceae-Carludovica-Carludovica
19563,6e21ab2b-0ebc-4b2a-bd1e-7c9446473819,C303120303050402050513005000100000000,genus,Freycinetia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Pandanales-Pandanaceae-Freycinetia-Freycinetia
19564,341bc63e-3a2f-4e25-9a1b-09e26015ed63,C303120303050402050513005000200000000,genus,Pandanus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Pandanales-Pandanaceae-Pandanus-Pandanus
19565,fff49c1b-33c8-4df3-8d06-c4646a642104,C303120303050402050514003000100000000,genus,Heloniopsis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Melanthiaceae-Heloniopsis-Heloniopsis
19566,a40dd01f-7712-49b6-9084-ac415551f492,C303120303050402050514003001700000000,genus,Helonias,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Melanthiaceae-Helonias-Helonias
19567,9fd0ff13-5281-4bda-ac03-42a09f093101,C303120303050402050514003000200000000,genus,Paris,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Melanthiaceae-Paris-Paris
19568,05ddf860-07ae-4989-8a6c-5c86d393ea41,C303120303050402050514003000300000000,genus,Trillium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Melanthiaceae-Trillium-Trillium
19569,2831c63e-d89a-4f57-8d51-6f7ac4eae6a4,C303120303050402050514003000400000000,genus,Veratrum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Melanthiaceae-Veratrum-Veratrum
19570,c1776a38-d456-4915-b3b1-21b627d0bf63,C303120303050402050514003000500000000,genus,Schoenocaulon,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Melanthiaceae-Schoenocaulon-Schoenocaulon
19571,76b89eaf-2f11-428a-8dec-9cdb5c9a6886,C303120303050402050514003000600000000,genus,Anticlea,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Melanthiaceae-Anticlea-Anticlea
19572,aaa45740-aea9-4f51-b47a-c44a809e69c5,C303120303050402050514003000700000000,genus,Amianthium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Melanthiaceae-Amianthium-Amianthium
19573,b959efaa-d03c-45a8-a56e-656a3b94c72e,C303120303050402050514003000800000000,genus,Chamaelirium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Melanthiaceae-Chamaelirium-Chamaelirium
19574,027a07f0-a65a-4830-b8ac-b18e6ac8e474,C303120303050402050514003001000000000,genus,Pseudotrillium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Melanthiaceae-Pseudotrillium-Pseudotrillium
19575,90dd5259-b774-4870-8629-77e26f01f74e,C303120303050402050514003001100000000,genus,Stenanthium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Melanthiaceae-Stenanthium-Stenanthium
19576,7282d67f-034f-4ee6-b568-e8d8975b9209,C303120303050402050514003001200000000,genus,Toxicoscordion,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Melanthiaceae-Toxicoscordion-Toxicoscordion
19577,44de90c6-2dc3-4718-aecf-06fb98ae05f5,C303120303050402050514003001300000000,genus,Xerophyllum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Melanthiaceae-Xerophyllum-Xerophyllum
19578,83cf92f8-dfae-4afa-a153-903cd25ba505,C303120303050402050514003001400000000,genus,Zigadenus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Melanthiaceae-Zigadenus-Zigadenus
19579,0b2c2f17-18e5-4438-8fe5-e3894192a940,C303120303050402050514003001600000000,genus,Ypsilandra,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Melanthiaceae-Ypsilandra-Ypsilandra
19580,686fd059-0e2d-410a-b3e7-4eed7ce1f6ec,C303120303050402050514005000100000000,genus,Alstroemeria,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Alstroemeriaceae-Alstroemeria-Alstroemeria
19581,7422bedf-6d11-4de6-82d1-c924fdb59c52,C303120303050402050514006000100000000,genus,Disporum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Colchicaceae-Disporum-Disporum
19582,42a6bf84-be43-4f7b-a4dd-48358b403d6f,C303120303050402050514006000200000000,genus,Colchicum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Colchicaceae-Colchicum-Colchicum
19583,de930eba-e2bd-4642-96d0-ef3d84d5244e,C303120303050402050514006000300000000,genus,Wurmbea,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Colchicaceae-Wurmbea-Wurmbea
19584,60e7b9de-d138-4b0a-9661-cff60b59ea1b,C303120303050402050514006000400000000,genus,Androcymbium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Colchicaceae-Androcymbium-Androcymbium
19585,6e98964e-0986-4771-948c-edc5fc12e990,C303120303050402050514006000500000000,genus,Iphigenia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Colchicaceae-Iphigenia-Iphigenia
19586,db47b453-1173-4cc1-8df0-1b705cc372d3,C303120303050402050514006000600000000,genus,Uvularia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Colchicaceae-Uvularia-Uvularia
19587,ae3ad54b-b4e5-4ca3-a813-7fc997c0f610,C303120303050402050514006000700000000,genus,Gloriosa,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Colchicaceae-Gloriosa-Gloriosa
19588,de9311d4-1886-4285-a13d-201638d7156c,C303120303050402050514006000800000000,genus,Sandersonia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Colchicaceae-Sandersonia-Sandersonia
19589,7fd23b1b-fc7b-41af-a924-9b9474b2668b,C303120303050402050514009000100000000,genus,Smilax,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Smilacaceae-Smilax-Smilax
19590,a1f3ffa3-2f5a-484f-8b3b-208a65b0b0f1,C303120303050402050514010000100000000,genus,Lilium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Liliaceae-Lilium-Lilium
19591,8cc1c521-b173-46af-aeb5-0025229ebb96,C303120303050402050514010000200000000,genus,Tricyrtis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Liliaceae-Tricyrtis-Tricyrtis
19592,97da6ab4-34a4-439b-b049-f0c3fc87c7a8,C303120303050402050514010000300000000,genus,Fritillaria,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Liliaceae-Fritillaria-Fritillaria
19593,bce8020f-40e3-40fe-bd5b-9dd34af038ec,C303120303050402050514010000400000000,genus,Gagea,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Liliaceae-Gagea-Gagea
19594,cfa5e876-78c0-4523-84e8-05d36a69b54b,C303120303050402050514010000500000000,genus,Tulipa,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Liliaceae-Tulipa-Tulipa
19595,cc215779-ba1b-47f4-8aaa-666f8ead4cc5,C303120303050402050514010000600000000,genus,Calochortus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Liliaceae-Calochortus-Calochortus
19596,7597f02b-400e-4a18-bcec-231d2f7aaaad,C303120303050402050514010000700000000,genus,Clintonia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Liliaceae-Clintonia-Clintonia
19597,0914ccd9-cf05-412d-9684-80fe827b5fee,C303120303050402050514010000800000000,genus,Erythronium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Liliaceae-Erythronium-Erythronium
19598,152675ce-1bc8-447d-adbe-21a48aae0b0b,C303120303050402050514010000900000000,genus,Medeola,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Liliaceae-Medeola-Medeola
19599,e950f8f9-579d-435b-8c42-db1f14ed7f04,C303120303050402050514010001000000000,genus,Prosartes,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Liliaceae-Prosartes-Prosartes
19600,2f73b578-6ddf-4969-95fd-d2f239d7a4a4,C303120303050402050514010001100000000,genus,Scoliopus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Liliaceae-Scoliopus-Scoliopus
19601,b612cca0-97ee-4638-bac4-ed3137a6d4b1,C303120303050402050514010001200000000,genus,Streptopus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales-Liliaceae-Streptopus-Streptopus
19602,42883564-7d69-45c4-b503-9d7f6a795325,C303120303050402050515001000100000000,genus,Acampe,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Acampe-Acampe
19603,7992c968-a649-442d-90ca-a88e4aba5758,C303120303050402050515001000200000000,genus,Acanthephippium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Acanthephippium-Acanthephippium
19604,677be31d-7d98-4d48-aaf3-8f032adcd270,C303120303050402050515001000300000000,genus,Aeridostachya,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Aeridostachya-Aeridostachya
19605,e524f135-257f-4e4a-8e02-79d3dcd46f52,C303120303050402050515001000400000000,genus,Agrostophyllum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Agrostophyllum-Agrostophyllum
19606,7c6d4e75-bf6f-4a90-bb12-cfc7663253e1,C303120303050402050515001000600000000,genus,Androcorys,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Androcorys-Androcorys
19607,2fcded30-4d76-4c03-824c-6c2cd3d860e5,C303120303050402050515001000700000000,genus,Ania,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Ania-Ania
19608,220eb5e8-d9a8-4558-a755-f0466d466572,C303120303050402050515001000800000000,genus,Anoectochilus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Anoectochilus-Anoectochilus
19609,0b39bfbd-93a6-4f3f-8d28-974c1e72513b,C303120303050402050515001000900000000,genus,Aphyllorchis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Aphyllorchis-Aphyllorchis
19610,0c7e8570-07cf-438f-935d-e57b8548bdad,C303120303050402050515001001000000000,genus,Appendicula,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Appendicula-Appendicula
19611,1dadf899-663c-4518-94ab-5cd26740838d,C303120303050402050515001001100000000,genus,Arachnis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Arachnis-Arachnis
19612,9b4b75e7-9e99-470b-b952-0bee6b59aed3,C303120303050402050515001001200000000,genus,Arundina,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Arundina-Arundina
19613,b9577abc-b723-42d2-88d9-b93cebfc7432,C303120303050402050515001001300000000,genus,Bletilla,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Bletilla-Bletilla
19614,a7ab40bf-4053-46b3-8375-207ba1834ba0,C303120303050402050515001001400000000,genus,Brachycorythis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Brachycorythis-Brachycorythis
19615,59a8e175-9433-45c7-ac2e-4e06d6668f06,C303120303050402050515001001500000000,genus,Bulbophyllum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Bulbophyllum-Bulbophyllum
19616,2dc58bd1-6800-4498-a187-176cb8be8a1e,C303120303050402050515001001600000000,genus,Calanthe,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Calanthe-Calanthe
19617,66549a06-cb49-47a5-83da-3935fe57bd77,C303120303050402050515001001700000000,genus,Cattleya,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Cattleya-Cattleya
19618,c0a600e3-a91c-4841-880c-d2670e10e5d7,C303120303050402050515001001800000000,genus,Cephalanthera,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Cephalanthera-Cephalanthera
19619,8b3e89f0-39cd-4a7c-bf46-8f175e533fc5,C303120303050402050515001001900000000,genus,Cephalantheropsis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Cephalantheropsis-Cephalantheropsis
19620,47c1aecf-d05e-42b0-97f6-59719cd7204e,C303120303050402050515001002100000000,genus,Cheirostylis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Cheirostylis-Cheirostylis
19621,da6a11f0-b077-48df-87a6-f43e681cc826,C303120303050402050515001002200000000,genus,Chiloschista,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Chiloschista-Chiloschista
19622,aa745841-8ec5-4cfb-b404-d9539bec7138,C303120303050402050515001002300000000,genus,Chrysoglossum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Chrysoglossum-Chrysoglossum
19623,44431333-7415-4c24-8783-4638f15e0131,C303120303050402050515001002400000000,genus,Cleisostoma,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Cleisostoma-Cleisostoma
19624,2aa43ec0-2ef7-41c0-bfeb-386a7357341e,C303120303050402050515001002500000000,genus,Collabium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Collabium-Collabium
19625,239b948a-9d53-4825-b180-4f17dcf67fe3,C303120303050402050515001002600000000,genus,Corybas,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Corybas-Corybas
19626,5cb9dbdd-6846-4757-9745-3a0fa52eac24,C303120303050402050515001002700000000,genus,Corymborkis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Corymborkis-Corymborkis
19627,730d89ac-5765-4dca-83d2-01f10921cb87,C303120303050402050515001002800000000,genus,Cremastra,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Cremastra-Cremastra
19628,14c3a3ac-fe10-484a-a229-2c3cb29f6d31,C303120303050402050515001002900000000,genus,Crepidium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Crepidium-Crepidium
19629,bbec2f3b-9877-46cf-96f0-a598667ad869,C303120303050402050515001003000000000,genus,Cryptostylis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Cryptostylis-Cryptostylis
19630,50f193de-1b2f-4759-942e-20dcbf7621bd,C303120303050402050515001003100000000,genus,Cymbidium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Cymbidium-Cymbidium
19631,7387bf0f-83aa-40c5-b06a-cfffb748c0b7,C303120303050402050515001003200000000,genus,Cynorkis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Cynorkis-Cynorkis
19632,e571ac6a-d926-43e2-8aac-a0682e99565d,C303120303050402050515001003300000000,genus,Cypripedium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Cypripedium-Cypripedium
19633,812d90ae-56dd-47fb-9bf4-d3d46366277d,C303120303050402050515001003400000000,genus,Cyrtosia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Cyrtosia-Cyrtosia
19634,d97dd0f7-d338-465c-800a-fc1013119f13,C303120303050402050515001003500000000,genus,Dactylorhiza,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Dactylorhiza-Dactylorhiza
19635,4dd3d9e9-478f-4e8e-b464-8fb44adca8c9,C303120303050402050515001003600000000,genus,Dendrobium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Dendrobium-Dendrobium
19636,eb6c1685-61a2-4b39-bfd7-403a82697e76,C303120303050402050515001003700000000,genus,Dendrochilum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Dendrochilum-Dendrochilum
19637,bed9644b-ec3e-4ae5-ad53-01830dbb90eb,C303120303050402050515001003800000000,genus,Didymoplexiella,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Didymoplexiella-Didymoplexiella
19638,10354697-f727-4160-80fd-271d12181091,C303120303050402050515001003900000000,genus,Didymoplexis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Didymoplexis-Didymoplexis
19639,2ff82790-1f57-461d-89b9-3f81014980d4,C303120303050402050515001004000000000,genus,Dienia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Dienia-Dienia
19640,73698c23-88c7-4c96-b1ac-c222bd74e2be,C303120303050402050515001004100000000,genus,Diploprora,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Diploprora-Diploprora
19641,dd84678a-db10-4d30-b0e9-9b5bffb206cc,C303120303050402050515001004200000000,genus,Disperis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Disperis-Disperis
19642,eb265ae8-767f-41e4-b0ad-ef6d58ed4015,C303120303050402050515001004300000000,genus,Empusa,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Empusa-Empusa
19643,2dcb9a4a-d7bf-4c95-9f03-0838a307586d,C303120303050402050515001004400000000,genus,Epidendrum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Epidendrum-Epidendrum
19644,cb353326-3844-41f0-a0d3-19d5364ada6b,C303120303050402050515001004500000000,genus,Epipactis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales-Orchidaceae-Epipactis-Epipactis
