TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,TC_rank,TC_kingdom,TC_simple_name,TC_taxon_status,TC_is_in_taiwan
629b5622-c771-42b5-9ee2-b8b1484366f3,species,Animalia,t0082310,Ophiocoma brevipes,species,Animalia,Breviturma brevipes,accepted,TRUE
b962a499-9d45-462d-95b4-2b7d9c234170,species,Animalia,t0076713,Brachylaima tokudae,species,Animalia,Brachylaima tokudai,accepted,TRUE
c4beb152-6332-44c0-bef5-b23592ca29e3,species,Animalia,t0067334,Leucochloridium taiwanensis,species,Animalia,Leucochloridium taiwanense,accepted,TRUE
fbb8d820-e1bd-4f94-9590-cfcac6c8205e,species,Animalia,t0037609,Raillietina cebelensis,species,Animalia,Raillietina celebensis,accepted,TRUE
ad1289fd-65e1-476b-97a9-566eda19e268,species,Animalia,t0046765,Taneia taeniaeformis,species,Animalia,Taenia taeniaeformis,accepted,TRUE
ebe594d3-14bc-4528-a538-c8f2c9ad5be7,species,Animalia,t0065957,Hydroides dirampha,species,Animalia,Hydroides diramphus,accepted,TRUE
b00fcac4-c6f5-4439-9a31-97730c24da06,species,Animalia,t0048152,Trypanosyllis taeniaformis,species,Animalia,Trypanosyllis taeniaeformis,accepted,TRUE
7b40eb7c-1780-435d-bccc-a38079dbed31,species,Animalia,t0036479,Pompholys sulcata,species,Animalia,Pompholyx sulcata,accepted,TRUE
2034d458-0dc0-4347-ab60-68ebe1cf9503,infraspecies,Animalia,t0027927,Metadentobunus formosae garampiensis,species,Animalia,Metadentobunus garampiensis,accepted,TRUE
0972fa7d-e0d8-4dbb-b0ec-34d296000059,infraspecies,Animalia,t0105687,Passer cinnamomeus rutilans,species,Animalia,Passer rutilans,deleted,TRUE
c02dc244-6ec4-40bf-bc35-5493d7390081,infraspecies,Animalia,t0099066,Tamiops maritimus formosanus,species,Animalia,Tamiops maritimus,deleted,TRUE
97004abd-9e65-4274-b392-c7d9f1d9fb9b,infraspecies,Animalia,t0086271,Spondylus squamosus cruentus,subspecies,Animalia,Spondylus barbatus cruentus,accepted,TRUE
1e2bfd98-ba41-4cd6-8d1f-e2e706c54a19,infraspecies,Animalia,t0087681,Oliva annulata amethystina,form,Animalia,Oliva annulata fo. amethystina,accepted,TRUE
ab00a4e7-95a4-4683-8e2c-3781475b5e1e,infraspecies,Animalia,t0087682,Oliva annulata intricata,form,Animalia,Oliva annulata fo. intricata,accepted,TRUE
80af163d-9ee6-4e79-83a6-e79c39fc677e,infraspecies,Animalia,t0087684,Oliva mustelina lanberti,form,Animalia,Oliva mustelina fo. lanberti,accepted,TRUE
de39ef17-76b4-40f6-a368-c51c7f3da49d,infraspecies,Animalia,t0087685,Oliva reticulata zigzag,form,Animalia,Oliva reticulata fo. zigzag,accepted,TRUE
115f82bc-6c11-4840-aa92-b7c9137d0ee2,infraspecies,Animalia,t0087683,Oliva carneola bizonalis,form,Animalia,Oliva carneola fo. bizonalis,accepted,TRUE
5e1dbd06-7bc2-4d67-afa6-d951d0fd3d1a,infraspecies,Animalia,t0087607,Turridrupa astricta consobrina,variety,Animalia,Turridrupa astricta var. consobrina,accepted,TRUE
d6807d73-ceee-4941-a3ce-f2364acabdec,infraspecies,Animalia,t0087671,Babylonia areolata austraoceanensis,form,Animalia,Babylonia areolata fo. austraoceanensis,accepted,TRUE
bb664ed4-343a-49ce-bc1a-a5af7df5dffc,infraspecies,Animalia,t0087675,Conus eburneus polyglotta,form,Animalia,Conus eburneus fo. polyglotta,accepted,TRUE
dd2a2537-194c-4e41-b065-4d6abc638c16,infraspecies,Animalia,t0085486,Conus musicus ceylonensis,subspecies,Animalia,Conus musicus ceylanensis,accepted,TRUE
84397ffe-32aa-4e08-87d3-12b5fd85f38c,infraspecies,Animalia,t0085374,Camaena succincta amblytropis,subspecies,Animalia,Satsuma succincta amblytropis,accepted,TRUE
4820ffd5-e8c2-4137-b72e-63961bf757c8,infraspecies,Animalia,t0085641,Epitonium pallasi pallasii,subspecies,Animalia,Epitonium pallasi pallasi,accepted,TRUE
f3638514-0258-4bed-80cf-325c4d2f2cd5,infraspecies,Animalia,t0102854,Cerithidea cingulata microptera,species,Animalia,Pirenella microptera,deleted,TRUE
ef3557ae-4785-4507-904a-f00cba333831,infraspecies,Animalia,t0102860,Cerithidea cingulata cingulata,species,Animalia,Pirenella cingulata,deleted,FALSE
92e56340-49f1-458e-9dac-9cdeaf7939cc,infraspecies,Animalia,t0087679,Echininus cumingii spinulosus,form,Animalia,Echininus cumingii fo. spinulosus,accepted,TRUE
4439a576-bef1-4103-babc-8b69e8d9cdba,infraspecies,Animalia,t0087678,Echininus cumingii luchuana,form,Animalia,Echininus cumingii fo. luchuana,accepted,TRUE
c1b658c3-118f-40bd-95c4-74b8e1f932d7,infraspecies,Animalia,t0087677,Echininus cumingii cinerea,form,Animalia,Echininus cumingii fo. cinerea,accepted,TRUE
983dbfb5-b433-496f-aca9-349eec048aba,infraspecies,Animalia,t0087689,Terebellum terebellum delicatum,form,Animalia,Terebellum terebellum fo. delicatum,accepted,TRUE
16552856-1bcd-4c0a-826e-15f830405b6d,infraspecies,Animalia,t0087690,Terebellum terebellum lineatum,form,Animalia,Terebellum terebellum fo. lineatum,accepted,TRUE
2c18fde3-a797-4b2e-bbfc-0c6a29827d02,infraspecies,Animalia,t0087691,Terebellum terebellum punctulorum,form,Animalia,Terebellum terebellum fo. punctulorum,accepted,TRUE
515cca98-5483-4a05-82bc-48e6d3bc83b0,infraspecies,Animalia,t0087687,Pyramidella dolabrata terebellum,form,Animalia,Pyramidella dolabrata fo. terebellum,accepted,TRUE
2b8f3ddc-3f00-49fc-8f3e-93877c9fa98a,infraspecies,Animalia,t0087688,Pyramidella sulcata terebella,form,Animalia,Pyramidella sulcata fo. terebella,accepted,TRUE
3ac5a1ea-c1a6-433b-a896-2ace183f272d,infraspecies,Animalia,t0087511,Diacria quadridentata costata,variety,Animalia,Diacria quadridentata var. costata,accepted,TRUE
90e330e8-3662-4bae-8bcb-345cb5b99ca9,infraspecies,Animalia,t0087672,Cantharidus callichrous bisbalteata,form,Animalia,Cantharidus callichrous fo. bisbalteata,accepted,TRUE
f2b08997-01c7-40b7-a4a4-7a626c9b86e4,infraspecies,Animalia,t0085706,Ginebis argenteonitens argenteonitens tosana,subspecies,Animalia,Ginebis convexiuscula tosana,accepted,TRUE
2e7acb57-0aa3-4a8d-8ad8-0e39fd90b5ff,infraspecies,Animalia,t0085271,Aphanoconia hungerfordianum hainanensis,subspecies,Animalia,Aphanoconia hungerfordiana hainanensis,accepted,TRUE
5054672e-6d78-466c-a3ce-0c7fcf8e96fb,infraspecies,Animalia,t0087674,Cellana grata steansii,form,Animalia,Cellana grata fo. steansii,accepted,TRUE
78fa8e4d-bfb2-4cb3-8cfd-488361829602,infraspecies,Animalia,t0087673,Cellana grata eucosmia,form,Animalia,Cellana grata fo. eucosmia,accepted,TRUE
d683ed99-7237-4477-817e-5a8f63a20641,infraspecies,Animalia,t0087686,Patelloida pygmaea conulus,form,Animalia,Patelloida pygmaea fo. conulus,accepted,TRUE
463c03d6-ad41-4c5e-8f89-fe5a62b50880,infraspecies,Animalia,t0029934,Brachionus angularis bidens,variety,Animalia,Brachionus angularis var. bidens,accepted,TRUE
f2e28b70-3c51-4d44-8bd1-e493721172cd,infraspecies,Animalia,t0087504,Brachionus angularis chelonis,variety,Animalia,Brachionus angularis var. chelonis,accepted,TRUE
a29932dd-4e93-4c1c-9f52-bc5f025aab35,infraspecies,Animalia,t0087505,Brachionus calyciflorus amphiceros,variety,Animalia,Brachionus calyciflorus var. amphiceros,accepted,TRUE
3ef294c4-85df-47f0-afdf-674676d50697,infraspecies,Animalia,t0087506,Brachionus calyciflorus anuraeiformis,variety,Animalia,Brachionus calyciflorus var. anuraeiformis,accepted,TRUE
0edd87ae-96f0-44db-850a-77a9beaa34dd,infraspecies,Animalia,t0087508,Brachionus quadridentatus brevispinus,variety,Animalia,Brachionus quadridentatus var. brevispinus,accepted,TRUE
ddd32990-66ea-4185-8f1e-afef03839fa3,infraspecies,Animalia,t0087680,Lepadella patella onga,form,Animalia,Lepadella patella fo. onga,accepted,TRUE
1831e137-2822-418c-9c1e-c47225a571e3,species,Animalia,t0079289,Coptodera taiwana,subspecies,Animalia,Coptodera flexuosa taiwana,accepted,TRUE
c0659b0a-f54a-466f-a688-a9548bb3152a,species,Animalia,t0046163,Agoniella sonani,species,Animalia,Agonia sonani,accepted,TRUE
7452fcb1-904a-47df-96f2-21e34621e61b,species,Animalia,t0072208,Argopistes coccinelliformis,species,Animalia,Argopistes rufus,accepted,TRUE
0b33ce1b-c01a-4c83-8c86-fe8461129d19,species,Animalia,t0078989,Colobaspis elegans,species,Animalia,Temnaspis elegans,accepted,TRUE
cf514d91-4390-476f-aaf4-9eb62ccff476,species,Animalia,t0078990,Colobaspis formosana,species,Animalia,Temnaspis formosana,accepted,TRUE
5e1ce47c-d55f-4e7a-b207-33db9ba415e3,species,Animalia,t0078991,Colobaspis fraxini,species,Animalia,Temnaspis fraxini,accepted,TRUE
fa7ff7ba-a7de-4cb7-8394-4b3bb855e66b,species,Animalia,t0078992,Colobaspis rubi,species,Animalia,Temnaspis sauteri,accepted,TRUE
286f6590-8a48-4bf6-a900-73834ce772f7,species,Animalia,t0078994,Colobaspis shirakii,species,Animalia,Temnaspis shirakii,accepted,TRUE
2c4bb590-be26-4216-b1de-e0d1b6e7e8e6,species,Animalia,t0065094,Halticorcus smetanai,species,Animalia,Schenklingia smetanai,accepted,TRUE
3f322a06-6402-4947-b1a6-85967ca3289f,species,Animalia,t0078167,Chirozetes formosanus,species,Animalia,Mesochirozetes formosanus,accepted,TRUE
e80714a7-70aa-4df5-b113-554776b130a5,species,Animalia,t0061146,Darumazo distinctus,species,Animalia,Aphanerostethus taiwanus,accepted,TRUE
f29c9bed-110b-4845-8ed3-5a05559b67f4,species,Animalia,t0070417,Aeolesthes oenochrous,species,Animalia,Hemadius oenochrous,accepted,TRUE
8b5cf27c-7841-455a-ba86-855c3debcbf3,species,Animalia,t0069195,Metopoplectus taiwanensis,species,Animalia,Cleptometopus taiwanensis,accepted,TRUE
d151db81-22a9-45e9-8733-963c25a5cb42,species,Animalia,t0037037,Pseudokamikiria gressitti,species,Animalia,Notomulciber gressitti,accepted,TRUE
97c8c284-79b4-4793-b4ae-d51d3cc7ea8c,species,Animalia,t0037319,Pterolophia (Pterolophia) variantennalis,species,Animalia,Pterolophia variantennalis,deleted,TRUE
5a8ed772-e6c5-4a81-83c3-11fc256ea94e,species,Animalia,t0037316,Pterolophia riantennalis,species,Animalia,Pterolophia variantennalis,accepted,TRUE
75f2b84f-4094-4ca9-a71f-cbc4bc77676a,species,Animalia,t0037988,Rondibilis femorata,species,Animalia,Rondibilis femoratus,accepted,TRUE
faf77adf-0add-44ae-9dc2-8c6d6bc1437b,species,Animalia,t0033086,Strangaliella lateristriata,species,Animalia,Parastrangalis lateristriata,accepted,TRUE
1e20c24c-355c-46e4-989c-a12bb1c16981,species,Animalia,t0039950,Strangaliella puliensis,species,Animalia,Parastrangalis puliensis,accepted,TRUE
61e7d21d-a56d-4b49-b17e-f13c3f5094c0,species,Animalia,t0039951,Strangalomorpha mitonoi,species,Animalia,Parastrangalis mitonoi,accepted,TRUE
b0a62517-517c-469d-a30c-d44f7d699eb1,species,Animalia,t0065727,Homalota granigera,species,Animalia,Coenonica granigera,accepted,TRUE
df0b496d-0a29-4e9a-bb91-44422de32b90,species,Animalia,t0029623,Henosepilachna subfasciata,species,Animalia,Epilachna subfasciata,accepted,TRUE
b784d827-6af8-4db1-b337-a2ddf6945358,species,Animalia,t0067033,Lemnia biplagiata,species,Animalia,Coelophora biplagiata,accepted,TRUE
9dce97b4-3e4a-4286-a943-dc7b0afef080,species,Animalia,t0067036,Lemnia saucia,species,Animalia,Coelophora saucia,accepted,TRUE
71f01a4e-cf85-4ab4-8658-bd7ff204c6bd,species,Animalia,t0067035,Lemnia duvauceli,species,Animalia,Coelophora duvaucelii,accepted,TRUE
1c9a32e2-e787-486e-a86a-ef3e5f643755,species,Animalia,t0067034,Lemnia circumvelata,species,Animalia,Coelophora circumvelata,accepted,TRUE
fb9c012a-a208-417c-82fa-b88f10c3e675,species,Animalia,t0068259,Macrolleis hauseri,species,Animalia,Macroailleis hauser,accepted,TRUE
5e9e2f9c-fe04-4e79-beda-67ecae7d0ad8,species,Animalia,t0071958,Aphodius reichei,species,Animalia,Gilletianus reichei,accepted,FALSE
a254a7b4-9e79-4ff9-8a26-fab71b66cfd4,species,Animalia,t0061573,Dicronocephalus bourgoini,subspecies,Animalia,Dicronocephalus wallichii bourgoini,accepted,TRUE
fffc00b2-1c95-4625-8e9d-271f7bc48b1b,species,Animalia,t0099021,Synapsis davidi,species,Animalia,Synapsis davidis,deleted,TRUE
34bc3db2-9516-428d-bb99-1c36271699b5,species,Animalia,t0102410,Cyclommatus scutellaris,species,Animalia,Cyclommatinus scutellaris,deleted,TRUE
b91366e8-8d5f-482e-b5fc-b178cc7a48b1,species,Animalia,t0105413,Cyclommatus asahinai,subspecies,Animalia,Cyclommatinus asahinai asahinai,deleted,TRUE
6ee5b743-8fff-4634-b59f-93e485e0eec7,species,Animalia,t0061970,Dorcus taiwanicus,species,Animalia,Velutinodorcus taiwanicus,accepted,TRUE
4d55b92e-747b-4c09-a601-781eedebc79d,species,Animalia,t0028711,Dorcus kyanrauensis,species,Animalia,Serrognathus kyanrauensis,accepted,TRUE
7ef0b59f-e630-419e-9636-1e4c19433a09,species,Animalia,t0028712,Dorcus mochizukii,subspecies,Animalia,Falcicornis pieli mochizukii,accepted,TRUE
37e20424-7254-48ad-8d89-cb7c91e27eee,species,Animalia,t0061969,Dorcus parvulus,species,Animalia,Metallactulus parvulus,accepted,TRUE
8f1de207-2ccb-4db1-81d6-236ee8486ab2,species,Animalia,t0102459,Dorcus titanus,species,Animalia,Serrognathus titanus,deleted,TRUE
4856b50e-6410-49e1-8478-7070c3ae4301,species,Animalia,t0068015,Lucanus kurosawai,species,Animalia,Lucanus chuyunshanus,accepted,TRUE
a2b4eb87-ea90-47f9-81e5-21f0dffd5dc7,species,Animalia,t0105414,Prosopocoilus formosanus,subspecies,Animalia,Miwanus formosanus formosanus,accepted,TRUE
76750196-649a-400f-af58-8e55798ccfe3,species,Animalia,t0068257,Macrohyliota cryptolucidus,species,Animalia,Megahyliota cryptolucidus,accepted,TRUE
a7729fab-d668-423f-915a-13608092402e,species,Animalia,t0038948,Silvanophus longicollis,species,Animalia,Silvanoprus longicollis,accepted,TRUE
f901e8d8-60c3-4623-8858-8ef6a4105e33,species,Animalia,t0038949,Silvanophus scuticollis,species,Animalia,Silvanoprus scuticollis,accepted,TRUE
98c5bd34-9d6f-4204-9372-baa69cd69e35,species,Animalia,t0038958,Silvanus reticollis,species,Animalia,Silvanus recticollis,accepted,TRUE
3f965095-2ee0-49dd-81f4-cb608fbf97eb,species,Animalia,t0083199,Paralichas bicolorpes,species,Animalia,Paralichas bicoloripes,accepted,TRUE
a1bd50e0-3455-4f17-bbbe-a17538a6f2ff,species,Animalia,t0047908,Trigonodera tokejii,species,Animalia,Pelecotoides tokejii,accepted,TRUE
338da9f7-7478-479d-bac2-e24a4efaffd1,species,Animalia,t0048121,Trox formosanus,species,Animalia,Glyptotrox formosanus,accepted,TRUE
979317bf-c2fd-4cf3-b97c-418e76228749,species,Animalia,t0048122,Trox taiwanus,species,Animalia,Glyptotrox taiwanus,accepted,TRUE
ed4ab023-c30d-4d4a-9f62-c2ae49d3dba0,species,Animalia,t0048123,Trox tibialis,species,Animalia,Glyptotrox tibialis,accepted,TRUE
7cc72108-0dcf-49f3-8a97-23bca7d85ad9,species,Animalia,t0048124,Trox yangi,species,Animalia,Glyptotrox yangi,accepted,TRUE
01044a3e-1e17-4659-a198-1df4935ca379,species,Animalia,t0029680,Hilarographa mesostigmatias,species,Animalia,Thaumatographa mesostigmatias,accepted,TRUE
1541e746-602f-45d5-a2fa-0fbf84a1c1ae,species,Animalia,t0050759,Eilema tricolor,species,Animalia,Teulisna tricolor,accepted,TRUE
3cf4abe9-6fd8-408e-ac18-297993f39e4d,species,Animalia,t0051014,Euproctis croceola,species,Animalia,Toxoproctis croceola,accepted,TRUE
4d218faa-8d8f-4389-8d9d-7ad58ac9d8f2,species,Animalia,t0051037,Euproctis taiwana,species,Animalia,Orvasca taiwana,accepted,TRUE
e7730c66-3ab5-4334-ade1-38519002001c,species,Animalia,t0031013,Dichromia trigonalis,species,Animalia,Hypena trigonalis,accepted,TRUE
8187038b-4744-4505-a2c7-4d8c90042613,species,Animalia,t0031255,Olene dudgeoni,species,Animalia,Cyclomacula dudgeoni,accepted,TRUE
a0810129-a60d-42fa-9b7f-25297bea7d21,species,Animalia,t0031257,Olene suisharyonis,species,Animalia,Cyclomacula suisharyonis,accepted,TRUE
4f3c293d-6231-4391-bc9f-def27441ec21,species,Animalia,t0052511,Pericyma basalis,species,Animalia,Pericyma subbasalis,accepted,TRUE
c0cc008c-0731-4f01-bb77-0c8c140e7f48,species,Animalia,t0049928,Balataea taiwana,species,Animalia,Artona taiwana,accepted,TRUE
299d2fe6-5e77-4682-a07d-dde28e0138dd,species,Animalia,t0029248,Fuscartona martini,species,Animalia,Artona martini,accepted,TRUE
26e98a5d-6b67-4c39-b09a-4961522713c4,species,Animalia,t0055866,Pollanista inconspicua,species,Animalia,Inope inconspicua,accepted,TRUE
fdb8a78c-686f-4b8f-81ef-1ec9c3648ed9,species,Animalia,t0050432,Conobathra aphidivora,species,Animalia,Dipha aphidivora,accepted,TRUE
22ba1a37-44c7-4f83-a5da-2855839f65c4,species,Animalia,t0050906,Etiella zinchenella,species,Animalia,Etiella zinckenella,accepted,TRUE
72f0125c-34ec-49b5-a64f-fc1aceb16c54,species,Animalia,t0049580,Agrotera leucostola,species,Animalia,Leucinodella leucostola,accepted,TRUE
61511e0f-d56b-405c-a7b9-0d8cfd13f319,species,Animalia,t0050925,Euchromius lushanus,species,Animalia,Miyakea lushanus,accepted,TRUE
57f06f39-b309-48e7-b2fe-703ff931b26d,species,Animalia,t0056267,Sinibotys habisalis,species,Animalia,Nephelobotys habisalis,accepted,TRUE
30655fe3-fb46-45a5-9515-d50771fcef1b,species,Animalia,t0033443,Torulisquama evenoralis,species,Animalia,Nephelobotys evenoralis,accepted,TRUE
73c44afd-6e22-4362-9aca-c3862f1f7cde,species,Animalia,t0050571,Deuterocopus lophopteryx,species,Animalia,Deuterocopus melanota,accepted,TRUE
98f5e734-d268-42fd-8242-07aaabd4d3bc,species,Animalia,t0055831,Platyptilia shirozui,species,Animalia,Amblyptilia shirozui,accepted,TRUE
516e8fa1-1bc5-43b5-9cbf-d35ebcbf968c,species,Animalia,t0031219,Ochlodes niitakana,species,Animalia,Ochlodes niitakanus,accepted,TRUE
335a6170-fe19-4351-a93f-dd4679713387,species,Animalia,t0031627,Parnara guttatus,species,Animalia,Parnara guttata,accepted,TRUE
a1d034e0-d397-4016-b4fe-910b29af5345,species,Animalia,t0055869,Polyhymno pancratiastis,species,Animalia,Thiotricha pancratiastis,accepted,TRUE
0e59379e-dc14-48a2-b00e-adec99879cb7,species,Animalia,t0055870,Polyhymno synodonta,species,Animalia,Thiotricha trichoma,accepted,FALSE
fbe1ac89-a7ba-43ab-84bb-3ac4c34536c5,species,Animalia,t0032631,Satyrium austrinus,species,Animalia,Satyrium austrinum,accepted,TRUE
6cb115e2-1844-4f74-9a5a-5ccce8b66588,species,Animalia,t0056476,Tajuria caerulea,subspecies,Animalia,Tajuria yajna caerulea,accepted,TRUE
b7191015-26ca-4138-962c-36d2170901e4,species,Animalia,t0056760,Ypthima okurai,subspecies,Animalia,Ypthima argus okurai,accepted,TRUE
d5c65d0f-b72a-42d8-a942-0e9efddc97d7,species,Animalia,t0052337,Palionebris bacteriota,species,Animalia,Trachydora bacteriota,accepted,TRUE
51e5c171-4682-499f-ae59-c2ba93bb0d22,species,Animalia,t0049881,Atrophaneura horishanus,species,Animalia,Atrophaneura horishana,accepted,TRUE
63bcf96c-0d15-4bc2-b69f-d24ebeaab394,species,Animalia,t0051186,Glyphipterix rekoae,species,Animalia,Glyphipterix reikoae,accepted,TRUE
fc851ca1-0d8a-4212-a8d3-8bd9321eace2,species,Animalia,t0051294,Haplotinea subochraceella,species,Animalia,Edosa subochraceella,accepted,TRUE
3ff05c47-c046-48e1-bee5-d786aec88eb1,species,Animalia,t0033527,Acia exsultans,species,Animalia,Helionides exsultans,accepted,TRUE
965fd237-715c-4827-9ee5-1dd214ea2c14,species,Animalia,t0028634,Bicoloratum pingtungisis,species,Animalia,Scaphoideus pingtungisis,accepted,TRUE
f6fa8f2d-f783-48cc-bba1-af2dd4b0eea1,species,Animalia,t0062845,Epiacanthus guttiger,species,Animalia,Pagaronia aurantia,accepted,FALSE
44e5d810-c427-4e2d-9108-777bd86d68dc,species,Animalia,t0068314,Macrosteles orientalis,species,Animalia,Macrosteles striifrons,accepted,TRUE
acad3e7f-0ad4-4923-b067-95ecd174e6f3,species,Animalia,t0028635,Nesophrosyne orientalis,species,Animalia,Orosius orientalis,accepted,TRUE
8cb3c793-2869-4420-8ce0-9fc45d48547b,species,Animalia,t0101342,Tettigella formosana,species,Animalia,Bothrogonia formosana,deleted,TRUE
bc5b7480-2e8a-42df-9e75-11ee2debfd42,species,Animalia,t0101911,Tettigella hoozanensis,species,Animalia,Kolla hoozanensis,deleted,TRUE
753d1a23-55e4-491d-ab17-e017e11c40bb,species,Animalia,t0047155,Tettigella pallidiola,species,Animalia,Cicadella pallidiola,accepted,TRUE
655c0dc8-9d07-455b-abdc-028a00a12d33,species,Animalia,t0047156,Tettigella rubropunctata,species,Animalia,Cicadella rubropunctata,accepted,TRUE
aa44d0ce-32e6-42b2-b4b4-b63248f2a0a8,species,Animalia,t0047157,Tettigella suisharyoensis,species,Animalia,Cicadella suisharyoensis,accepted,TRUE
2e939325-a6cd-4a2a-becd-ee6cece2419b,species,Animalia,t0048305,Typhlocyba quadri,species,Animalia,Typhlocyba quadriappendicula,accepted,TRUE
18ae7578-b95c-484a-94d1-89abd5607377,species,Animalia,t0028648,Zygina (Zygina) bisignatella,species,Animalia,Empoascanara bisignatella,accepted,TRUE
63b73c1e-6dff-462b-90c9-173b75530148,species,Animalia,t0072047,Apolygus eous,species,Animalia,Apolygopsis eoa,accepted,TRUE
31f0009a-6fd2-40de-ad21-25b004aaa024,species,Animalia,t0068650,Megacoelum minutum,species,Animalia,Adelphocorisella minutum,accepted,TRUE
aee01a87-3918-4ee2-85d8-fa1db8a60d34,species,Animalia,t0081265,Neolygus v-nigrum,species,Animalia,Neolygus v-nigrus,accepted,TRUE
030412b1-daab-42b7-83ad-af552f117586,species,Animalia,t0081260,Neolygus bui,species,Animalia,Miyamotolygus bui,accepted,TRUE
95c55112-c96b-4887-a598-62c7e6d2a1c8,species,Animalia,t0036756,Prolygus niger,species,Animalia,Apolygopsis nigra,accepted,TRUE
d171e6b6-a482-48f6-9d74-229a65bf4e16,species,Animalia,t0039705,Stenotus longiceps,species,Animalia,Zalmunna longiceps,accepted,TRUE
ced81554-d6ea-4e59-ac6f-32f7c8eaba3b,species,Animalia,t0047412,Tinginotopsis formosanum,species,Animalia,Tinginotum formosanum,accepted,TRUE
73dc771a-08b5-4c73-a614-280c6df4b63b,species,Animalia,t0070119,Aconura biglumis,species,Animalia,Changwhania biglumis,accepted,TRUE
d74b5d76-ee61-4c78-a4fc-bf0bc7bb01af,species,Animalia,t0070120,Aconura bipunctella,species,Animalia,Stirellus indrus,accepted,TRUE
9eabc701-c0e0-4e8f-9f4e-f05753eda713,species,Animalia,t0099771,Aconura breviceps,species,Animalia,Stirellus breviceps,accepted,TRUE
6de875fd-0fb1-4ffa-8153-710613f40a87,species,Animalia,t0070122,Aconura grandis,species,Animalia,Stirellus grandis,accepted,TRUE
77b0612d-23b0-4cbb-b7f9-073465c085bc,species,Animalia,t0070123,Aconura producta,species,Animalia,Stirellus productus,accepted,TRUE
9732bedb-686d-4d63-be14-f1dc40a20bd1,species,Animalia,t0070124,Aconura rubuofasciata,species,Animalia,Stirellus rubrolineatus,accepted,TRUE
67e60f59-a220-4836-acdf-290495d2f9d2,species,Animalia,t0099772,Aconura diminuta,species,Animalia,Doratulina diminuta,accepted,TRUE
9f3739f6-2360-4010-b142-dc29bbd5a801,species,Animalia,t0076189,Balclutha smaragdula,species,Animalia,Balclutha thea,accepted,TRUE
737b1253-e478-4c6b-b6d1-9e0a2ee6b7d7,species,Animalia,t0078458,Cicadula bipunctella,species,Animalia,Cicadulina bipunctata,accepted,TRUE
411f2178-282a-4444-9ec5-bf46ed29f41c,species,Animalia,t0061224,Deltocephalus formosanus,species,Animalia,Futasujinus candidus,accepted,TRUE
a5512012-d4c3-4997-87c5-c5c7ba5526a2,species,Animalia,t0061226,Deltocephalus maritimus,species,Animalia,Takagiella tezuyae,accepted,TRUE
c7cf65c8-56b3-4fb1-b6b3-96bef4757345,species,Animalia,t0061966,Doratulina orientalis,species,Animalia,Aconurella prolixa,accepted,TRUE
bc7da648-0a91-44c1-ad90-4bc7000394b4,species,Animalia,t0104534,Exitianus simillimus,species,Animalia,Exitianus nanus,deleted,TRUE
a7d1c945-d285-4e66-a9be-8592d2e6e972,species,Animalia,t0066263,Inemadara oryzae,species,Animalia,Maiestas oryzae,accepted,TRUE
c753d7dd-f729-44eb-97de-9c9472cf2fd6,species,Animalia,t0066330,Irinula erythrocephala,species,Animalia,Nesoclutha erythrocephala,accepted,TRUE
6a624dff-35a0-49eb-b467-9fd83c77b7c3,species,Animalia,t0068877,Melichariella formosana,species,Animalia,Carvaka formosana,accepted,TRUE
3258fd6f-df10-4e04-a00c-f1efdc6729d6,species,Animalia,t0069423,Mimotettix kawamurae,species,Animalia,Mimotettix alboguttulatus,accepted,TRUE
f487efbf-b523-40ed-8ed0-f6d3c71276fc,species,Animalia,t0083232,Paramesodes albinervosa,species,Animalia,Paramesodes albinervosus,accepted,TRUE
f4124ca0-f812-41bc-a298-d85a5d8ac657,species,Animalia,t0083234,Paramesus lineaticollis,species,Animalia,Paramesodes lineaticollis,accepted,TRUE
0bc1c5a5-48b2-42ef-ade1-9c095b4034ea,species,Animalia,t0084148,Phlepsius guttatus,species,Animalia,Parallygus guttatus,accepted,TRUE
e678220e-3bd9-4f49-9e9e-cdfb924b613c,species,Animalia,t0036904,Psammotettix striatus,species,Animalia,Psammotettix alienus,accepted,TRUE
ba2c31ee-87b9-4d98-a131-a9da4ae2df52,species,Animalia,t0037431,Purpuranus rubrostriatus,species,Animalia,Varta rubrostriata,accepted,TRUE
a37370cf-2cdb-4776-ab72-de37e3732012,species,Animalia,t0047216,Thamnotettix formosanus,species,Animalia,Alishania formosana,accepted,TRUE
6bfd363a-cb45-4299-9e87-48c716e5ebe3,species,Animalia,t0047217,Thamnotettix hokutonis,species,Animalia,Peitouellus hokutonis,accepted,TRUE
690abaa8-a40d-475d-bcb7-e59126d9dd8b,species,Animalia,t0047218,Thamnotettix hopponis,species,Animalia,Maiestas hopponis,accepted,TRUE
74956bb6-69d4-4241-856b-2b7fbf69dad7,species,Animalia,t0047219,Thamnotettix koshunensis,species,Animalia,Hengchunia koshunensis,accepted,TRUE
e7ae91ad-13a9-4f2b-9a36-ca4324575d3c,species,Animalia,t0047222,Thamnotettix wanrianus,species,Animalia,Wanritettix wanrianus,accepted,TRUE
115f449e-dd4b-46c5-84d3-bd765629e367,species,Animalia,t0047301,Thomsoniella porrecta,species,Animalia,Thomsonia porrecta,accepted,TRUE
95c35dcf-8a13-4053-841e-820721072b4a,species,Animalia,t0047509,Togacephalus botelensis,species,Animalia,Maiestas botelensis,accepted,TRUE
