TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,hit_index,taicol_taxon_id,taicol_status
06d272f2-fbfc-4a10-9b3a-eae7ab310f88,species,Plantae,"",Anagallis minima,1,t0046096,not-accepted
7ca31d71-1bda-4e0a-b3c3-01a7fa75f7d2,species,Plantae,"",Lysimachia ardisioides,1,t0054351,not-accepted
0c464945-d19b-451d-8a8b-284008affee2,species,Plantae,"",Maesa elmerii,1,t0054373,not-accepted
2f1b518d-bf0d-4f00-9444-0d9f9e54ed26,species,Plantae,"",Gordonia axillaris,1,t0059078,not-accepted
0287b54e-c3ad-40cd-a127-edb1f26196e1,species,Plantae,"",Pyrenaria buisanensis,1,t0059140,not-accepted
2ea3b57f-530c-4a32-a197-7435a29d0c68,species,Plantae,"",Symplocos hualiensis,1,t0055499,not-accepted
0d5b2e37-6c1c-4b25-8a5a-eafe013359e8,species,Plantae,"",Symplocos pendula,1,t0058322,misapplied
256a9e87-fcfb-40b6-8aaf-662f6a60065a,species,Plantae,"",Styrax suberifolius,1,t0055481,not-accepted
1707ef04-3b6d-43dd-b1b2-211a367e4d66,species,Plantae,"",Enkianthus quinquefolius,1,t0057321,not-accepted
e538b1ea-d444-4781-9010-44ebfb737f8d,species,Plantae,"",Monotropa taiwaniana,1,t0054491,not-accepted
4f19cdad-71d0-4eaf-95d3-c8dd49c6adaa,species,Plantae,"",Monotropastrum humile,1,t0054492,not-accepted
6d3d13f0-e902-4d30-84c2-473e9417f5c4,species,Plantae,"",Monotropastrum macrocarpum,1,t0054493,not-accepted
6776f1c7-fc3a-4ba2-baff-cfc47ce761ea,species,Plantae,"",Galium maborasense,1,t0053752,not-accepted
c0e82b60-4b92-4759-a8e8-52303a0ce7a9,species,Plantae,"",Ixora chinensis,1,t0054107,not-accepted
a2b8064f-92f2-4da5-843d-23598aa762de,species,Plantae,"",Oldenlandia paniculatum,1,t0046114,not-accepted
b9054224-071f-4b9d-b56b-601fb85847a1,species,Plantae,"",Aidia cochinchinensis,1,t0059166,not-accepted
52ba56cb-5b7a-455b-b9d8-f83ba709a788,species,Plantae,"",Catunaregam spinosa,1,t0055029,not-accepted
bc9d90f1-7b8a-44d7-908f-1e8625003797,species,Plantae,"",Tarennoidea wallichii,1,t0055030,not-accepted
91816116-f96e-4a14-a65d-3757783c5b9b,species,Plantae,"",Mussaenda formosana,1,t0074868,not-accepted
3b632de2-8349-472b-b8ab-d1cc49d0ca65,species,Plantae,"",Spermacoce assurgens,1,t0055419,not-accepted
36a24b1b-8681-4366-871d-0f02f4de9f05,species,Plantae,"",Serissa serissoides,1,t0055316,not-accepted
d72a03a5-bc2f-4ca5-bf3f-34d84e8f622d,species,Plantae,"",Lasianthus tawadae,1,t0054174,not-accepted
2ce0b74b-b512-401b-9c01-12269ddbee20,species,Plantae,"",Litosanthes biflora,1,t0058119,not-accepted
c305f556-0a52-41ff-8dfb-9868764f2d0e,species,Plantae,"",Nertera granadense,1,t0058626,not-accepted
8f2d3a11-4565-4de2-a392-316d85d09ea5,species,Plantae,"",Swertia matsudae,1,t0055489,not-accepted
8083d41f-1314-4eb7-b2b5-7ba25dd1f892,species,Plantae,"",Eustoma grandiflorum,1,t0073939,not-accepted
a3157203-f83e-4b5c-af02-bec908a32ec7,species,Plantae,"",Tripterospermum lilungshanense,1,t0069694,not-accepted
c075fac6-657b-48c2-822e-84bcb2ab5ab3,species,Plantae,"",Cynanchum atratum,1,t0046066,not-accepted
f0576241-63d4-44de-ba26-e40a6585f21e,species,Plantae,"",Nerium indicum,1,t0054571,not-accepted
e50b73c2-59b9-4efc-b505-8258caddf16a,species,Plantae,"",Trachelospermum majus,1,t0103298,not-accepted
8f9db2e7-ccb2-46be-88e5-69bcd44fe02a,species,Plantae,"",Vinca rosea,1,t0058737,not-accepted
2d81b7aa-8a89-4132-8de4-7baba435af3e,species,Plantae,"",Anodendron benthamiana,1,t0040182,not-accepted
59e80816-5789-4ac5-a6bd-ec843188655b,species,Plantae,"",Cascabela thevetia,1,t0058379,not-accepted
a157d875-36a4-4879-9f50-03795cf0808e,species,Plantae,"",Tylophora lui,1,t0046070,not-accepted
408fa5c3-356f-436b-859c-caf14f5d6341,species,Plantae,"",Tylophora oshimae,1,t0046071,not-accepted
e51ebc83-5026-446d-8429-c82a4aa0c926,species,Plantae,"",Tylophora ovata,1,t0046068,not-accepted
98d1fe54-9a9e-4bf8-961a-9f6c921e102e,species,Plantae,"",Tylophora sui,1,t0046072,not-accepted
a420e3c4-baf9-425f-b390-6f92bb26650c,species,Plantae,"",Tylophora taiwanensis,1,t0046073,not-accepted
83a05248-fc7b-48a2-9941-183733b99f01,species,Plantae,"",Tylophora brevipes,1,t0069718,not-accepted
852abab6-79dc-45c1-869e-f981fc963c94,species,Plantae,"",Tylophora insulana,1,t0046069,not-accepted
25f04c9b-8b20-4218-a46a-1f9bbf5e5203,species,Plantae,"",Cynoglossum formosanum,1,t0053250,not-accepted
0068f4fc-58e8-4028-aa38-632e1b582746,species,Plantae,"",Heliotropium formosanum,1,t0053913,not-accepted
856bcce8-61a0-4556-bf95-371399ae9496,species,Plantae,"",Heliotropium procumbens,1,t0074255,not-accepted
e1621ea9-9808-482a-bebe-1f5017df25eb,species,Plantae,"",Heliotropium foertherianum,1,t0053912,not-accepted
67aa1ef8-61e0-4b01-86dd-a31ac87a1f3c,species,Plantae,"",Ipomoea reptans,1,t0054056,not-accepted
5c2ab542-d884-4211-898f-82a1ebc79b66,species,Plantae,"",Convolvulus parviflorus,1,t0058095,not-accepted
5cbd512e-4c2d-4cb4-9875-8e28f7f58cec,species,Plantae,"",Decalobanthus similis,1,t0054446,not-accepted
444afb10-6e8c-4eda-a609-8d9f3a8543bc,species,Plantae,"",Camonea vitifolia,1,t0040590,not-accepted
f955048e-cdcf-4aab-bb71-facf2a61cc6d,species,Plantae,"",Merremia aegyptia,1,t0057277,not-accepted
161e642a-dc86-4ee6-9795-3df238cb6e84,species,Plantae,"",Camonea umbellata,1,t0040589,not-accepted
2ec1ce30-e9bc-4e53-8ab7-0cd3ba588d28,species,Plantae,"",Solanum luzoniense,1,t0033499,not-accepted
a845b4a9-c356-4c06-955d-c3645e738b75,species,Plantae,"",Solanum peikuoensis,1,t0033495,not-accepted
753dd388-4470-404b-935f-2cc4c8d30da0,species,Plantae,"",Solanum undatum,1,t0033491,not-accepted
89465603-bdf3-469e-ba15-2af503d2794e,species,Plantae,"",Solanum biflorum,1,t0058473,not-accepted
a113cb6b-0a3c-47bb-9623-b48202e91c40,species,Plantae,"",Datura meteloides,1,t0053299,not-accepted
32970ebd-193d-4f65-b00c-70551886c866,species,Plantae,"",Ligustrum seisuiense,1,t0054232,not-accepted
dd9434de-7fb8-4dfb-b8ed-ac86d6a105ac,species,Plantae,"",Osmanthus integrifolius,1,t0054661,not-accepted
8616b259-ea0c-4ad4-9cc3-71b388b86b8a,species,Plantae,"",Chirita anachoreta,1,t0052976,not-accepted
ec237d7b-e6fa-4283-acc3-4856fc5bc7a1,species,Plantae,"",Paraboea swinhoei,1,t0075117,not-accepted
805885ad-fb5c-4d57-98b5-72b537c63c1c,species,Plantae,"",Didymocarpus anachoretus,1,t0052976,not-accepted
e4e708c7-b313-43ca-84ad-765d1cf15877,species,Plantae,"",Veronica galactites,1,t0049278,not-accepted
09cd934a-95fd-4ccf-a63b-c271a2078abd,species,Plantae,"",Bacopa carolineana,1,t0072771,not-accepted
2f177756-260a-4456-80aa-df6cd830b969,species,Plantae,"",Lindernia hyssopoides,1,t0074593,not-accepted
80482df7-e9a6-4a28-bd5d-a5345d0881a5,species,Plantae,"",Lindernia pusilla,1,t0054252,not-accepted
eb4603a2-a778-43b5-82a1-a8167b55b5a0,species,Plantae,"",Lindernia kinmenensis,1,t0054249,not-accepted
79738ded-71a5-4a1e-8895-d3ce7f1d82e8,species,Plantae,"",Lindernia vitacea,1,t0074595,not-accepted
f5f018d8-a6bb-4a17-bab1-73baa6237b5f,species,Plantae,"",Vandellia anagallis,1,t0058405,not-accepted
a49b7c69-4580-46e9-b7b3-99cbc57634de,species,Plantae,"",Vandellia viscosa,1,t0054254,not-accepted
4f54d866-8abb-4886-9541-fdffe26cfed5,species,Plantae,"",Asystasiella neesiana,1,t0040306,not-accepted
110d3589-1015-439d-8ddf-3286937be65c,species,Plantae,"",Hemigraphis repanda,1,t0074261,not-accepted
58fca844-5031-46b7-9e51-ffde79988863,species,Plantae,"",Adhatoda vasica,1,t0057321,not-accepted
c21f518f-e826-47c0-8245-29b0f3566d44,species,Plantae,"",Calliaspidia guttata,1,t0054133,not-accepted
8234f6cb-35d9-4130-aefa-fd5f96bc1486,species,Plantae,"",Tabebuia chrysantha,1,t0069515,not-accepted
e39508a4-d0d6-4e7a-90ce-6b9844a5a9ac,species,Plantae,"",Lantana nivea,1,t0054169,misapplied
6e47dc38-4f09-4cb5-86e1-0b3e2aad1282,species,Plantae,"",Stachytarpheta dichotoma,1,t0055448,not-accepted
72b4d368-d616-4d60-8518-3f5a3c8141f3,species,Plantae,"",Clerodendrum ohwii,1,t0053066,not-accepted
9d1b98cf-5c38-4f0e-a1ad-7e0da5b9c648,species,Plantae,"",Clerodendrum intermedium,1,t0073297,misapplied
87445216-e3ed-4077-b16c-831ec035883a,species,Plantae,"",Lamium chinense,1,t0074479,misapplied
5a487201-fe6f-44ce-9684-af58a4330492,species,Plantae,"",Leonurus sibiricus,1,t0054200,misapplied
c2632d8c-9b16-4cf4-8bcf-ad07f45835fa,species,Plantae,"",Mentha arvensis,1,t0054443,not-accepted
