TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,TC_rank,TC_kingdom,TC_simple_name,TC_taxon_status,TC_is_in_taiwan
a877ccec-aeb6-402b-8a00-32be21c1b77d,infraspecies,Animalia,t0085532,Cyclotus taivanus taivanus taivanus,subspecies,Animalia,Cyclotus taivanus taivanus,accepted,TRUE
b135da87-bd87-4cb7-826d-c8b462481d6e,infraspecies,Animalia,t0027408,Leptopoma nitidum nitidum taivanum,subspecies,Animalia,Leptopoma nitidum taivanum,accepted,TRUE
d30e3f30-dd06-425e-b6c9-fb0294486b1c,infraspecies,Animalia,t0086128,Platyrhaphe swinhoei swinhoei swinhoei,subspecies,Animalia,Platyrhaphe swinhoei swinhoei,accepted,TRUE
d50b0484-6960-4e7a-be8c-a8fa1e02afec,infraspecies,Animalia,t0085582,Diplommatina hungerfordiana hungerfordiana suganiikeiensis,subspecies,Animalia,Diplommatina hungerfordiana suganiikeiensis,accepted,TRUE
99ccf168-cfbf-4277-bb0f-9990e3bd0761,infraspecies,Animalia,t0085584,Diplommatina taiwanica taiwanica montana,subspecies,Animalia,Diplommatina taiwanica montana,accepted,TRUE
0fae309f-46ea-4826-87f5-5b7170c51648,infraspecies,Animalia,t0085585,Diplommatina taiwanica taiwanica taiwanica,subspecies,Animalia,Diplommatina taiwanica taiwanica,accepted,TRUE
c0ed4b00-1c12-4e9b-8db5-de5557921ce7,infraspecies,Animalia,t0085583,Diplommatina taiwanica taiwanica camura,subspecies,Animalia,Diplommatina taiwanica camura,accepted,TRUE
787cb6f0-4e7c-4dfa-8c78-0cabd2e649af,infraspecies,Animalia,t0085851,Littoraria scabra scabra strigata,subspecies,Animalia,Littoraria scabra strigata,accepted,TRUE
d2940ef8-c76d-4703-9ae8-1e286575bb3b,infraspecies,Animalia,t0085850,Littoraria scabra scabra scabra,subspecies,Animalia,Littoraria scabra scabra,accepted,TRUE
9d9d7b8e-fd66-4efd-9a7f-7e1d35912311,infraspecies,Animalia,t0085976,Nodilittorina leucosticta leucosticta biangulata,subspecies,Animalia,Nodilittorina leucosticta biangulata,accepted,TRUE
92e56340-49f1-458e-9dac-9cdeaf7939cc,infraspecies,Animalia,t0087679,Echininus cumingii cumingii fo. spinulosus,form,Animalia,Echininus cumingii fo. spinulosus,accepted,TRUE
4439a576-bef1-4103-babc-8b69e8d9cdba,infraspecies,Animalia,t0087678,Echininus cumingii cumingii fo. luchuana,form,Animalia,Echininus cumingii fo. luchuana,accepted,TRUE
c1b658c3-118f-40bd-95c4-74b8e1f932d7,infraspecies,Animalia,t0087677,Echininus cumingii cumingii fo. cinerea,form,Animalia,Echininus cumingii fo. cinerea,accepted,TRUE
48ba4332-53a1-428f-883c-ebb33b14e11b,infraspecies,Animalia,t0085886,Melanoides tuberculata tuberculatus formosensis,subspecies,Animalia,Melanoides tuberculatus formosensis,accepted,TRUE
0ed56497-3498-4733-9cc5-526c09f7e662,infraspecies,Animalia,t0086357,Thiara scabra scabra subplicatulus,subspecies,Animalia,Thiara scabra subplicatulus,accepted,TRUE
2da54ad1-77f0-4d98-9bde-e581eddb2de4,infraspecies,Animalia,t0086356,Thiara scabra scabra scabra,subspecies,Animalia,Thiara scabra scabra,accepted,TRUE
4aebb2a2-f2bd-43b4-81dc-1cc283024a5e,infraspecies,Animalia,t0086280,Stenothyra edogawensis edogawensis miyadii,subspecies,Animalia,Stenothyra edogawensis miyadii,accepted,TRUE
4c7c454b-249c-4364-8b3e-702c909bd8b4,infraspecies,Animalia,t0086281,Stenothyra edogawensis edogawensis tanabensis,subspecies,Animalia,Stenothyra edogawensis tanabensis,accepted,TRUE
44777566-5f7c-4724-84ab-29be3b59b132,infraspecies,Animalia,t0028413,Turritella terebra terebra terebra,subspecies,Animalia,Turritella terebra terebra,accepted,TRUE
36ada06d-3199-48fa-bc90-3ebd2a6aefea,infraspecies,Animalia,t0086403,Turritella terebra terebra bacillum,subspecies,Animalia,Turritella terebra bacillum,accepted,TRUE
cae4a527-f948-4a6e-9226-3b4a29c08e20,infraspecies,Animalia,t0086404,Turritella terebra terebra cerea,subspecies,Animalia,Turritella terebra cerea,accepted,TRUE
edf17ce2-0001-4cb3-aed5-7d3315e15623,infraspecies,Animalia,t0027288,Lambis truncata truncata truncata,subspecies,Animalia,Lambis truncata truncata,accepted,TRUE
6311574e-46a6-4631-a7e8-6498b7d1c748,infraspecies,Animalia,t0085793,Lambis truncata truncata sebae,subspecies,Animalia,Lambis truncata sebae,accepted,TRUE
4d5e7224-c7be-44c9-a190-9ea8dc9a0ad0,infraspecies,Animalia,t0086303,Strombus marginatus marginatus septimus,subspecies,Animalia,Strombus marginatus septimus,accepted,TRUE
d24911c9-07dc-4279-96bd-85dec369e454,infraspecies,Animalia,t0086302,Strombus marginatus marginatus robustus,subspecies,Animalia,Strombus marginatus robustus,accepted,TRUE
45575e84-180f-4dc7-8853-8001be2e05fb,infraspecies,Animalia,t0033098,Strombus vittatus vittatus japonicus,subspecies,Animalia,Strombus vittatus japonicus,accepted,TRUE
5c7f783c-101f-4243-be43-345e1e81fa0c,infraspecies,Animalia,t0086304,Strombus plicatus plicatus pulchellus,subspecies,Animalia,Strombus plicatus pulchellus,accepted,TRUE
983dbfb5-b433-496f-aca9-349eec048aba,infraspecies,Animalia,t0087689,Terebellum terebellum terebellum fo. delicatum,form,Animalia,Terebellum terebellum fo. delicatum,accepted,TRUE
16552856-1bcd-4c0a-826e-15f830405b6d,infraspecies,Animalia,t0087690,Terebellum terebellum terebellum fo. lineatum,form,Animalia,Terebellum terebellum fo. lineatum,accepted,TRUE
2c18fde3-a797-4b2e-bbfc-0c6a29827d02,infraspecies,Animalia,t0087691,Terebellum terebellum terebellum fo. punctulorum,form,Animalia,Terebellum terebellum fo. punctulorum,accepted,TRUE
5e4e3b2c-1eb1-486d-9470-6c14c6a287ea,infraspecies,Animalia,t0086337,Terebellum terebellum terebellum terebellum,subspecies,Animalia,Terebellum terebellum terebellum,accepted,TRUE
832adfcc-2b3c-4c0c-a139-aa548de93aef,infraspecies,Animalia,t0086143,Pomacea bridgesii bridgesii effusa,subspecies,Animalia,Pomacea bridgesii effusa,accepted,TRUE
535bc62d-c946-46d7-95b0-a64e8d2ac382,infraspecies,Animalia,t0086008,Oncomelania hupensis hupensis chiui,subspecies,Animalia,Oncomelania hupensis chiui,accepted,TRUE
827da7a8-2b81-47f6-8838-1beb837d2062,infraspecies,Animalia,t0086009,Oncomelania hupensis hupensis formosana,subspecies,Animalia,Oncomelania hupensis formosana,accepted,TRUE
515cca98-5483-4a05-82bc-48e6d3bc83b0,infraspecies,Animalia,t0087687,Pyramidella dolabrata dolabrata fo. terebellum,form,Animalia,Pyramidella dolabrata fo. terebellum,accepted,TRUE
2b8f3ddc-3f00-49fc-8f3e-93877c9fa98a,infraspecies,Animalia,t0087688,Pyramidella sulcata sulcata fo. terebella,form,Animalia,Pyramidella sulcata fo. terebella,accepted,TRUE
783e9da5-75c8-4335-a8d9-adee2ac07562,infraspecies,Animalia,t0086197,Pyrunculus pyriformis pyriformis obesus,subspecies,Animalia,Pyrunculus pyriformis obesus,accepted,TRUE
e20838cb-9519-4261-82ff-50f88b901980,infraspecies,Animalia,t0030576,Clio pyramidata pyramidata lanceolata,subspecies,Animalia,Clio pyramidata lanceolata,accepted,TRUE
b82108d1-2415-4fdd-9c5d-9d89c7c60545,infraspecies,Animalia,t0085467,Clio pyramidata pyramidata microcaudata,subspecies,Animalia,Clio pyramidata microcaudata,accepted,TRUE
f5e83d3b-140e-493c-96a1-758cbbbdac21,infraspecies,Animalia,t0085508,Creseis virgula virgula conica,subspecies,Animalia,Creseis virgula conica,accepted,TRUE
3ac5a1ea-c1a6-433b-a896-2ace183f272d,infraspecies,Animalia,t0087511,Diacria quadridentata quadridentata var. costata,variety,Animalia,Diacria quadridentata var. costata,accepted,TRUE
deabec32-07dc-4cd5-bd75-77c4d8930273,infraspecies,Animalia,t0085396,Cassidula paludosa paludosa nigrobrunnea,subspecies,Animalia,Cassidula paludosa nigrobrunnea,accepted,TRUE
fcab4deb-8af7-4824-ad33-382df609d329,infraspecies,Animalia,t0085884,Melampus flavus flavus flavus,subspecies,Animalia,Melampus flavus flavus,accepted,TRUE
13675287-4d40-42dc-a8b2-55cb46a6e229,infraspecies,Animalia,t0086076,Pedipes jouani jouani philippinica,subspecies,Animalia,Pedipes jouani philippinica,accepted,TRUE
90e330e8-3662-4bae-8bcb-345cb5b99ca9,infraspecies,Animalia,t0087672,Cantharidus callichrous callichrous fo. bisbalteata,form,Animalia,Cantharidus callichrous fo. bisbalteata,accepted,TRUE
094029f6-45a1-4c74-8646-f3224192e511,infraspecies,Animalia,t0085465,Clanculus bronni bronni bronni,subspecies,Animalia,Clanculus bronni bronni,accepted,TRUE
db53410c-9ddc-4ef3-8bdc-b5b6ef5f0727,infraspecies,Animalia,t0085466,Clanculus bronni bronni fraterculus,subspecies,Animalia,Clanculus bronni fraterculus,accepted,TRUE
224b8f2b-3d37-4782-b181-1243c2b9b16a,infraspecies,Animalia,t0029328,Ginebis argenteonitens argenteonitens argenteonitens,subspecies,Animalia,Ginebis argenteonitens argenteonitens,accepted,TRUE
598bb2c3-84e8-42e5-b196-46c0374c9188,infraspecies,Animalia,t0085705,Ginebis argenteonitens argenteonitens hirasei,subspecies,Animalia,Ginebis argenteonitens hirasei,accepted,TRUE
f2b08997-01c7-40b7-a4a4-7a626c9b86e4,infraspecies,Animalia,t0085706,Ginebis argenteonitens convexiuscula tosana,subspecies,Animalia,Ginebis convexiuscula tosana,accepted,TRUE
bf50d275-b685-49da-bce7-70fcaddb3ee3,infraspecies,Animalia,t0085772,Hybochelus cancellatus cancellatus cancellatus,subspecies,Animalia,Hybochelus cancellatus cancellatus,accepted,TRUE
b424ab92-0417-4889-bf81-6b64df2e2142,infraspecies,Animalia,t0085773,Hybochelus cancellatus cancellatus orientalis,subspecies,Animalia,Hybochelus cancellatus orientalis,accepted,TRUE
0141b11d-9af6-4f56-8df8-cf9eee21ffdb,infraspecies,Animalia,t0085932,Monodonta labio labio confusa,subspecies,Animalia,Monodonta labio confusa,accepted,TRUE
d128b382-34d9-4094-90ea-0700a0bdd12e,infraspecies,Animalia,t0085933,Monodonta labio labio labio,subspecies,Animalia,Monodonta labio labio,accepted,TRUE
1ad0cc9c-d5c3-4dd5-a10d-2925741accf7,infraspecies,Animalia,t0085270,Aphanoconia hungerfordiana hungerfordiana formosana,subspecies,Animalia,Aphanoconia hungerfordiana formosana,accepted,TRUE
2e7acb57-0aa3-4a8d-8ad8-0e39fd90b5ff,infraspecies,Animalia,t0085271,Aphanoconia hungerfordiana hungerfordiana hainanensis,subspecies,Animalia,Aphanoconia hungerfordiana hainanensis,accepted,TRUE
739d4bb9-f7ed-4aeb-8894-5db40f18c2b7,infraspecies,Animalia,t0085336,Bolma henica henica gloriosa,subspecies,Animalia,Bolma henica gloriosa,accepted,TRUE
d579b082-b41a-49e6-b21a-6cdf9a3c16eb,infraspecies,Animalia,t0085335,Bolma guttata guttata millegranosa,subspecies,Animalia,Bolma guttata millegranosa,accepted,TRUE
5054672e-6d78-466c-a3ce-0c7fcf8e96fb,infraspecies,Animalia,t0087674,Cellana grata grata fo. steansii,form,Animalia,Cellana grata fo. steansii,accepted,TRUE
78fa8e4d-bfb2-4cb3-8cfd-488361829602,infraspecies,Animalia,t0087673,Cellana grata grata fo. eucosmia,form,Animalia,Cellana grata fo. eucosmia,accepted,TRUE
7f37b482-84f6-4b8d-864e-b1fff4d31cc1,infraspecies,Animalia,t0085403,Cellana radiata radiata orientalis,subspecies,Animalia,Cellana radiata orientalis,accepted,TRUE
43af35db-2543-4742-b052-61feca061f39,infraspecies,Animalia,t0085402,Cellana profunda profunda mauritiana,subspecies,Animalia,Cellana profunda mauritiana,accepted,TRUE
1fe37dc5-450d-4e30-9c5c-4414f628b44e,infraspecies,Animalia,t0085404,Cellana rediana rediana eneagona,subspecies,Animalia,Cellana rediana eneagona,accepted,TRUE
08a56158-3ccd-41a5-9ab4-5f6de12fc525,infraspecies,Animalia,t0085406,Cellana toreuma toreuma toreuma,subspecies,Animalia,Cellana toreuma toreuma,accepted,TRUE
964c410d-4ed2-459d-9c42-ca2972210d9b,infraspecies,Animalia,t0085405,Cellana toreuma toreuma amussitata,subspecies,Animalia,Cellana toreuma amussitata,accepted,TRUE
af2bb146-e32c-46ae-ae77-ad207d10aee5,infraspecies,Animalia,t0085966,Nerita helicinoides helicinoides tristis,subspecies,Animalia,Nerita helicinoides tristis,accepted,TRUE
23634711-7205-4043-9914-0fe2d0207922,infraspecies,Animalia,t0086244,Septaria porcellana porcellana cumingiana,subspecies,Animalia,Septaria porcellana cumingiana,accepted,TRUE
a61b732d-28b2-47b7-992c-f659b0a24602,infraspecies,Animalia,t0085610,Emarginula foveolata foveolata fujitai,subspecies,Animalia,Emarginula foveolata fujitai,accepted,TRUE
1f4c52f5-b0a4-4c75-84cc-b627b84333a8,infraspecies,Animalia,t0086074,Patelloida pygmaea pygmaea lampanicola,subspecies,Animalia,Patelloida pygmaea lampanicola,accepted,TRUE
d683ed99-7237-4477-817e-5a8f63a20641,infraspecies,Animalia,t0087686,Patelloida pygmaea pygmaea fo. conulus,form,Animalia,Patelloida pygmaea fo. conulus,accepted,TRUE
53affb14-81fe-41ce-87db-7b6709b295a5,infraspecies,Animalia,t0085474,Collisella heroldi heroldi heroldi,subspecies,Animalia,Collisella heroldi heroldi,accepted,TRUE
61684ec8-fccb-42a8-9df0-4794dfeea3a2,infraspecies,Animalia,t0085441,Charonia lampas lampas sauliae,subspecies,Animalia,Charonia lampas sauliae,accepted,TRUE
8698922b-3b0c-4d7d-99c6-b35108bc8e65,infraspecies,Animalia,t0085539,Cymatium exaratum exaratum kiiense,subspecies,Animalia,Cymatium exaratum kiiense,accepted,TRUE
8c08d1fc-0b5f-4253-8e02-d764851fa927,infraspecies,Animalia,t0086222,Sassia semitorta semitorta sakuraii,subspecies,Animalia,Sassia semitorta sakuraii,accepted,TRUE
7b235842-f5f9-4725-943f-8a1c9bb742a7,infraspecies,Animalia,t0085685,Galeoocorys echinophorella echinophorella echinophorella,subspecies,Animalia,Galeoocorys echinophorella echinophorella,accepted,TRUE
9c8813d9-ec47-4ee0-9cd2-2594c936a6cb,infraspecies,Animalia,t0085686,Galeoocorys echinophorella echinophorella suzumai,subspecies,Animalia,Galeoocorys echinophorella suzumai,accepted,TRUE
6252c189-f114-431b-8f0f-80e945e61ea5,infraspecies,Animalia,t0086090,Semicassis bisulcata bisulcatum japonica,subspecies,Animalia,Phalium bisulcatum japonica,accepted,TRUE
31a12eb2-9707-4278-bd58-dc986e9104bf,infraspecies,Animalia,t0086092,Phalium coronadoi coronadoi wyvillei,subspecies,Animalia,Phalium coronadoi wyvillei,accepted,TRUE
68f28c71-c941-41cc-aa8d-e24b92a24f3e,infraspecies,Animalia,t0086093,Phalium glabratum glabratum bulla,subspecies,Animalia,Phalium glabratum bulla,accepted,TRUE
5b6217ca-b468-4b85-bc56-a526f3283d63,infraspecies,Animalia,t0086243,Semicassis bisulcata bisulcata diuturna,subspecies,Animalia,Semicassis bisulcata diuturna,accepted,TRUE
ecf49309-f571-4204-9f32-f17ec8d1b8de,infraspecies,Animalia,t0086135,Neverita didyma didyma amplus,subspecies,Animalia,Polinices didyma amplus,accepted,TRUE
c4b230d2-ce0f-4246-ad00-5baf94eeb64b,infraspecies,Animalia,t0085347,Bursatella leachii leachii leachii,subspecies,Animalia,Bursatella leachii leachii,accepted,TRUE
e45ba66e-3792-4387-8803-57e634b9877f,infraspecies,Animalia,t0086141,Polypylis usta usta swinhoei,subspecies,Animalia,Polypylis usta swinhoei,accepted,TRUE
0062cebf-faf4-451d-86f3-4c5ba09d635d,infraspecies,Animalia,t0085258,Anthemiphyllia patera patera costata,subspecies,Animalia,Anthemiphyllia patera costata,accepted,TRUE
84033729-aa85-4743-a504-50ca8eb235ba,infraspecies,Animalia,t0085229,Amynthas exiguus exiguus aquilonius,subspecies,Animalia,Amynthas exiguus aquilonius,accepted,TRUE
683291a9-41b5-4986-914e-ef657ea65139,infraspecies,Animalia,t0085232,Amynthas papilio papilio papilio,subspecies,Animalia,Amynthas papilio papilio,accepted,TRUE
886158b0-2cb8-4596-a3dc-d50940aab345,infraspecies,Animalia,t0085234,Amynthas tessellatus tessellatus tessellatus,subspecies,Animalia,Amynthas tessellatus tessellatus,accepted,TRUE
57a754fd-db5a-4716-89f7-80e13f4b04d2,infraspecies,Animalia,t0085233,Amynthas tessellatus tessellatus paucus,subspecies,Animalia,Amynthas tessellatus paucus,accepted,TRUE
eeeb0071-ac1a-4b2d-a271-85aacf819f5f,infraspecies,Animalia,t0085900,Metaphire bununa bununa bununa,subspecies,Animalia,Metaphire bununa bununa,accepted,TRUE
18f6e9d0-436e-4db2-a001-0bdd7bd0599b,infraspecies,Animalia,t0085905,Metaphire paiwanna paiwanna paiwanna,subspecies,Animalia,Metaphire paiwanna paiwanna,accepted,TRUE
f8c91cee-1f6c-4e4a-895e-cc74342c3e9b,infraspecies,Animalia,t0085904,Metaphire paiwanna paiwanna liliumfordi,subspecies,Animalia,Metaphire paiwanna liliumfordi,accepted,TRUE
39a3f55d-4cce-4c26-963d-e6c22a34437c,infraspecies,Animalia,t0085903,Metaphire paiwanna paiwanna hengchunensis,subspecies,Animalia,Metaphire paiwanna hengchunensis,accepted,TRUE
229b18a2-4898-4e58-bd0c-382c04129f31,infraspecies,Animalia,t0085906,Metaphire schmardae schmardae schmardae,subspecies,Animalia,Metaphire schmardae schmardae,accepted,TRUE
05673fcb-9243-441a-b38f-b30d687895c6,infraspecies,Animalia,t0086177,Pseudopolydora kempi kempi japonica,subspecies,Animalia,Pseudopolydora kempi japonica,accepted,TRUE
4134d175-c549-4c60-aa12-6ab8b067c95a,infraspecies,Animalia,t0031800,Phascolosoma glabrum glabrum glabrum,subspecies,Animalia,Phascolosoma glabrum glabrum,accepted,TRUE
8c3eb792-97f1-4a0e-97c3-6f62d58ca9b5,infraspecies,Animalia,t0057784,Aspidosiphon muelleri muelleri muelleri,subspecies,Animalia,Aspidosiphon muelleri muelleri,accepted,TRUE
96ab749f-c9f4-4ec7-91bf-ae30c935bf6a,infraspecies,Animalia,t0029371,Golfingia margaritacea margaritacea margaritacea,subspecies,Animalia,Golfingia margaritacea margaritacea,accepted,TRUE
765b9130-ea22-473e-8753-61d9841d9fce,infraspecies,Animalia,t0029372,Golfingia vulgaris vulgaris vulgaris,subspecies,Animalia,Golfingia vulgaris vulgaris,accepted,TRUE
4c708f48-2dfb-4335-a70d-617823b8b3dc,infraspecies,Animalia,t0086256,Siphonosoma australe australe takatsukii,subspecies,Animalia,Siphonosoma australe takatsukii,accepted,TRUE
463c03d6-ad41-4c5e-8f89-fe5a62b50880,infraspecies,Animalia,t0029934,Brachionus angularis angularis var. bidens,variety,Animalia,Brachionus angularis var. bidens,accepted,TRUE
f2e28b70-3c51-4d44-8bd1-e493721172cd,infraspecies,Animalia,t0087504,Brachionus angularis angularis var. chelonis,variety,Animalia,Brachionus angularis var. chelonis,accepted,TRUE
a29932dd-4e93-4c1c-9f52-bc5f025aab35,infraspecies,Animalia,t0087505,Brachionus pala calyciflorus var. amphiceros,variety,Animalia,Brachionus calyciflorus var. amphiceros,accepted,TRUE
3ef294c4-85df-47f0-afdf-674676d50697,infraspecies,Animalia,t0087506,Brachionus pala calyciflorus var. anuraeiformis,variety,Animalia,Brachionus calyciflorus var. anuraeiformis,accepted,TRUE
0edd87ae-96f0-44db-850a-77a9beaa34dd,infraspecies,Animalia,t0087508,Brachionus quadridentatus quadridentatus var. brevispinus,variety,Animalia,Brachionus quadridentatus var. brevispinus,accepted,TRUE
220bfaca-ce08-4034-b978-c5ec1ab8baa6,infraspecies,Animalia,t0085143,Brachionus quadridentatus quadridentatus quadridentatus,subspecies,Animalia,Brachionus quadridentatus quadridentatus,accepted,TRUE
ddd32990-66ea-4185-8f1e-afef03839fa3,infraspecies,Animalia,t0087680,Lepadella patella patella fo. onga,form,Animalia,Lepadella patella fo. onga,accepted,TRUE
9b4851e7-82ee-41d1-96b3-eba220b0e4aa,infraspecies,Animalia,t0028153,Myotis fimbriatus fimbriatus taiwanensis,subspecies,Animalia,Myotis fimbriatus taiwanensis,accepted,TRUE
8233cb23-d289-4310-8772-a18b98b9ecdb,infraspecies,Animalia,t0085445,Chlaenius noguchii noguchii formesanus,subspecies,Animalia,Chlaenius noguchii formesanus,accepted,TRUE
06e1cb11-7601-41fe-9751-d7fff287e9f7,species,Animalia,t0079282,Coptodera (Coptoderina) eluta,species,Animalia,Coptodera eluta,accepted,TRUE
adda6057-bc56-43ef-8ac4-13c6eb0447d6,species,Animalia,t0079283,Coptodera (Coptoderina) flexuosa,species,Animalia,Coptodera flexuosa,accepted,TRUE
341ac699-f3c2-4193-98fa-18ac1ce6f7ab,species,Animalia,t0079288,Coptodera (Coptoderina) proksi,species,Animalia,Coptodera proksi,accepted,TRUE
1831e137-2822-418c-9c1e-c47225a571e3,infraspecies,Animalia,t0079289,Coptodera (Coptoderina) flexuosa flexuosa taiwana,subspecies,Animalia,Coptodera flexuosa taiwana,accepted,TRUE
209c8770-d3ba-419a-88bf-93ef42b96791,infraspecies,Animalia,t0085729,Harpalus indicus indicus orientalis,subspecies,Animalia,Harpalus indicus orientalis,accepted,TRUE
75e081b5-d5a8-40fe-9721-66bbb6b88ecf,infraspecies,Animalia,t0086013,Ophionea bhamoensis bhamoensis taiwanensis,subspecies,Animalia,Ophionea bhamoensis taiwanensis,accepted,TRUE
aa06fb92-72ce-45a9-ac85-e53019fae9f1,infraspecies,Animalia,t0086149,Praolia citrinipes citrinipes atripennis,subspecies,Animalia,Praolia citrinipes atripennis,accepted,TRUE
975fac0d-2075-4151-8f75-df0efbe9fbfa,infraspecies,Animalia,t0086359,Thranius rufescens rufescens formosanus,subspecies,Animalia,Thranius rufescens formosanus,accepted,TRUE
fb9c012a-a208-417c-82fa-b88f10c3e675,species,Animalia,t0068259,Macroilleis hauser,species,Animalia,Macroailleis hauser,accepted,TRUE
a254a7b4-9e79-4ff9-8a26-fab71b66cfd4,infraspecies,Animalia,t0061573,Dicronocephalus wallichii wallichii bourgoini,subspecies,Animalia,Dicronocephalus wallichii bourgoini,accepted,TRUE
d227dac9-831d-4387-8785-d5af10077751,species,Animalia,t0082262,Onthophagus tricornis,species,Animalia,Onthophagus (Parascatonomus) tricornis,accepted,TRUE
ca5e51e0-8ba6-4f48-a5b4-2cbf52c57180,species,Animalia,t0070422,Aesalus (Huaesalus) imanishii,species,Animalia,Aesalus imanishii,accepted,TRUE
b91366e8-8d5f-482e-b5fc-b178cc7a48b1,species,Animalia,t0105413,Cyclommatus asahinai,subspecies,Animalia,Cyclommatinus asahinai asahinai,deleted,TRUE
a94070bd-26a8-4355-9a61-362efa98b4e3,infraspecies,Animalia,t0061967,Dorcus yaksha yaksha gracilicornis,subspecies,Animalia,Dorcus yaksha gracilicornis,accepted,TRUE
7ef0b59f-e630-419e-9636-1e4c19433a09,infraspecies,Animalia,t0028712,Falcicornis pieli pieli mochizukii,subspecies,Animalia,Falcicornis pieli mochizukii,accepted,TRUE
a2b4eb87-ea90-47f9-81e5-21f0dffd5dc7,infraspecies,Animalia,t0105414,Miwanus formosanus formosanus formosanus,subspecies,Animalia,Miwanus formosanus formosanus,accepted,TRUE
e00facaa-b534-4418-82c8-f9677ef51cee,infraspecies,Animalia,t0085408,Cephalomalthinus taoyuanus taoyuanus ilanensis,subspecies,Animalia,Cephalomalthinus taoyuanus ilanensis,accepted,TRUE
fd7a10c0-15a2-40ea-aa5c-56ac10673c39,species,Animalia,t0046142,Atomaria (Atomaria) torrida,species,Animalia,Atomaria torrida,accepted,TRUE
4e21b164-7312-4efa-900d-2b14a9a8880c,species,Animalia,t0081769,Nosodendron (Dendrodipnis) taiwanense,species,Animalia,Nosodendron taiwanense,accepted,TRUE
3331e824-0f6a-4f06-a145-5beb26f39099,infraspecies,Animalia,t0030801,Cusiala boarmioides boarmoides boarmoides,subspecies,Animalia,Cusiala boarmoides boarmoides,accepted,TRUE
97c60447-4769-4318-9470-9fbc3adac503,infraspecies,Animalia,t0030196,Catarhoe obscura obscura obscura,subspecies,Animalia,Catarhoe obscura obscura,accepted,TRUE
8cf24bc2-3a28-495e-a254-dde4ea2dede8,infraspecies,Animalia,t0084953,Peratophyga grata grata stuningi,subspecies,Animalia,Peratophyga grata stuningi,accepted,TRUE
e598cd49-0c7e-43a9-a62d-e3307e0d76f3,infraspecies,Animalia,t0105415,Dichagyris triangularis triangularis triangularis,subspecies,Animalia,Dichagyris triangularis triangularis,accepted,TRUE
8b28e50c-9f1b-4999-93ff-187cd2dd3e1c,infraspecies,Animalia,t0084903,Nyctycia hoenei hoenei simonyii,subspecies,Animalia,Nyctycia hoenei simonyii,accepted,TRUE
1613dfb5-7077-4c18-a2f8-d063109b8f8d,infraspecies,Animalia,t0105416,Huangilene alikangiae alikangiae alikangiae,subspecies,Animalia,Huangilene alikangiae alikangiae,accepted,TRUE
8d4e8563-e410-447d-96bc-26c665f08fed,species,Animalia,t0056699,Utetheisa (Pitasila) inconstans,species,Animalia,Utetheisa inconstans,accepted,TRUE
8ce016f9-8e11-486f-b76e-1d2e53f807e0,species,Animalia,t0056698,Utetheisa (Pitasila) fractifascia,species,Animalia,Utetheisa fractifascia,accepted,TRUE
0f46c84c-41a2-4422-80df-9793caff0683,infraspecies,Animalia,t0027697,Macroglossum divergens divergens heliophila,subspecies,Animalia,Macroglossum divergens heliophila,accepted,TRUE
00819621-3531-4fe4-8b73-205c6ebdcb93,infraspecies,Animalia,t0028979,Epistauropus terminalis terminalis anmashanensis,subspecies,Animalia,Epistauropus terminalis anmashanensis,accepted,TRUE
18ae1d38-ead8-4c73-9131-86838dafe79d,infraspecies,Animalia,t0084648,Actias ningpoana ningpoana ningtaiwana,subspecies,Animalia,Actias ningpoana ningtaiwana,accepted,TRUE
c2131209-7410-4154-be07-7cf8fbbe479c,infraspecies,Animalia,t0027729,Mahathala ameria ameria hainani,subspecies,Animalia,Mahathala ameria hainani,accepted,TRUE
6cb115e2-1844-4f74-9a5a-5ccce8b66588,infraspecies,Animalia,t0056476,Tajuria yajna yajna caerulea,subspecies,Animalia,Tajuria yajna caerulea,accepted,TRUE
b496dc26-a6da-4c35-9b1f-60099f884194,infraspecies,Animalia,t0028136,Mycalesis mucianus mucianus zonatus,subspecies,Animalia,Mycalesis mucianus zonatus,accepted,TRUE
5cea1547-9c0a-448d-ab2b-8b008860b161,infraspecies,Animalia,t0052320,Algia fasciata fasciata fasciata,subspecies,Animalia,Algia fasciata fasciata,accepted,TRUE
3511a61a-90f4-4103-a673-bf727faef919,infraspecies,Animalia,t0028580,Ypthima atra atra taiwana,subspecies,Animalia,Ypthima atra taiwana,accepted,TRUE
b7191015-26ca-4138-962c-36d2170901e4,infraspecies,Animalia,t0056760,Ypthima argus argus okurai,subspecies,Animalia,Ypthima argus okurai,accepted,TRUE
1f9df10d-ca8c-424c-8274-deb6d8680734,infraspecies,Animalia,t0028383,Troides rhadamantus rhadamantus plateni,subspecies,Animalia,Troides rhadamantus plateni,accepted,TRUE
0c22ffd9-f212-45ac-8436-baa00222aee4,infraspecies,Animalia,t0027886,Melittia eurytion eurytion formosana,subspecies,Animalia,Melittia eurytion formosana,accepted,TRUE
e7dfa51a-3c10-49e0-a5de-e1d346ceac70,infraspecies,Animalia,t0032741,Scutellera nepalensis nepalensis amethystina,subspecies,Animalia,Scutellera nepalensis amethystina,accepted,TRUE
