taxonUUID,taxonRank,parentUUID,simplifiedScientificName,kingdom,class,TT_URL
a4bf4963-5d24-4e02-9b11-b8a2ce74bfab,class,2d631ac5-ee8b-486b-8ee6-db30f1c790b8,Actinopterygii,Animalia,Actinopterygii,https://vvtaxatree.tbn.org.tw/taxa/a4bf4963-5d24-4e02-9b11-b8a2ce74bfab
57ec2a7c-cd34-44ad-b6d5-2bc4d5385c93,class,2d631ac5-ee8b-486b-8ee6-db30f1c790b8,Chondrichthyes,Animalia,Chondrichthyes,https://vvtaxatree.tbn.org.tw/taxa/57ec2a7c-cd34-44ad-b6d5-2bc4d5385c93
47933c17-4f07-4892-b29b-0274c6a7e972,class,2d631ac5-ee8b-486b-8ee6-db30f1c790b8,Amphioxichthyes,Animalia,Amphioxichthyes,https://vvtaxatree.tbn.org.tw/taxa/47933c17-4f07-4892-b29b-0274c6a7e972
6f82946d-471a-45a0-89db-86eb98ed24a8,class,b5472fc7-2413-4031-bfac-457e39f54368,Cestoda,Animalia,Cestoda,https://vvtaxatree.tbn.org.tw/taxa/6f82946d-471a-45a0-89db-86eb98ed24a8
e12102e6-e113-46bd-a8c0-05f904652c8c,class,b67c0aa1-20ae-49cb-bda8-bf9dc0273bb0,Digononta,Animalia,Digononta,https://vvtaxatree.tbn.org.tw/taxa/e12102e6-e113-46bd-a8c0-05f904652c8c
8825e9f3-62fa-47b8-b533-2d06ed421713,class,7aada0e9-f2fc-4ceb-8667-f459f78372c9,Inarticulata,Animalia,Inarticulata,https://vvtaxatree.tbn.org.tw/taxa/8825e9f3-62fa-47b8-b533-2d06ed421713
855d74f3-a536-4836-aef1-08b5191ff223,order,a803f49d-d367-4db9-b973-d446e665f4e9,Mysidacea,Animalia,Malacostraca,https://vvtaxatree.tbn.org.tw/taxa/855d74f3-a536-4836-aef1-08b5191ff223
7867f6a3-723e-4879-9210-ebb5a28a81e9,order,4a278e8f-3f34-4f9b-a19b-0a1d87576f64,Scorpaeniformes,Animalia,Actinopteri,https://vvtaxatree.tbn.org.tw/taxa/7867f6a3-723e-4879-9210-ebb5a28a81e9
df9001fb-71cd-492a-b43c-878a9146074c,order,d00392ff-779f-42ae-bccd-df0bdcf4c747,Stephanoberyciformes,Animalia,Actinopteri,https://vvtaxatree.tbn.org.tw/taxa/df9001fb-71cd-492a-b43c-878a9146074c
e8a80449-b354-48b5-96e0-573211e17264,order,7b206e9d-00b6-4008-8986-4c2fed116f44,Soricomorpha,Animalia,Mammalia,https://vvtaxatree.tbn.org.tw/taxa/e8a80449-b354-48b5-96e0-573211e17264
e6ef76fc-1e54-4b06-a8a0-5188a2c7bb4e,order,3e881e9b-7202-4457-a563-c57d20638a49,Solemyoida,Animalia,Bivalvia,https://vvtaxatree.tbn.org.tw/taxa/e6ef76fc-1e54-4b06-a8a0-5188a2c7bb4e
ec38dbbc-9211-4318-808b-1f073baf9d5c,order,29226dd4-8a74-4778-9b42-44bcfe022497,Anaspidea,Animalia,Gastropoda,https://vvtaxatree.tbn.org.tw/taxa/ec38dbbc-9211-4318-808b-1f073baf9d5c
e6451844-fa12-4323-92f8-8826e360aeb1,order,1a0d2ffb-12fc-4346-80d1-6b51057d1143,Notaspidea,Animalia,Gastropoda,https://vvtaxatree.tbn.org.tw/taxa/e6451844-fa12-4323-92f8-8826e360aeb1
55bb2b52-300d-4eb8-b46f-33caafd41b59,order,1a0d2ffb-12fc-4346-80d1-6b51057d1143,Lepetellida,Animalia,Gastropoda,https://vvtaxatree.tbn.org.tw/taxa/55bb2b52-300d-4eb8-b46f-33caafd41b59
2ded7fed-7a0d-4151-af5c-f8e3975cc1c6,order,45ef731e-4026-49a5-9a95-4868b91104fe,Strigeata,Animalia,Neoophora,https://vvtaxatree.tbn.org.tw/taxa/2ded7fed-7a0d-4151-af5c-f8e3975cc1c6
2b2292e0-0580-428c-b574-ed1c1ff8638a,family,0cae7204-161f-4c73-b52e-ed91c57727cf,Prothoplophoridae,Animalia,Arachnida,https://vvtaxatree.tbn.org.tw/taxa/2b2292e0-0580-428c-b574-ed1c1ff8638a
aa6aa4d6-cca9-43c9-8e8c-32c719e7f26a,family,2ccb3357-f376-4593-9e66-5b7e740bdc66,Trachyleheridae,Animalia,Ostracoda,https://vvtaxatree.tbn.org.tw/taxa/aa6aa4d6-cca9-43c9-8e8c-32c719e7f26a
0966de3b-d094-438a-8b4d-89de6a36e7ca,family,2ccb3357-f376-4593-9e66-5b7e740bdc66,Paracyprididae,Animalia,Ostracoda,https://vvtaxatree.tbn.org.tw/taxa/0966de3b-d094-438a-8b4d-89de6a36e7ca
ca233745-d82e-4e4d-9dda-73dac352d2f5,family,2ccb3357-f376-4593-9e66-5b7e740bdc66,Bathocytheridae,Animalia,Ostracoda,https://vvtaxatree.tbn.org.tw/taxa/ca233745-d82e-4e4d-9dda-73dac352d2f5
8f874860-e368-4e1e-8ad4-d64d9107a741,family,2ccb3357-f376-4593-9e66-5b7e740bdc66,Eucandonidae,Animalia,Ostracoda,https://vvtaxatree.tbn.org.tw/taxa/8f874860-e368-4e1e-8ad4-d64d9107a741
ffe15cf0-6904-4dab-9ca7-75d8111741f3,family,2ccb3357-f376-4593-9e66-5b7e740bdc66,Ilyocprididae,Animalia,Ostracoda,https://vvtaxatree.tbn.org.tw/taxa/ffe15cf0-6904-4dab-9ca7-75d8111741f3
a8c79aa6-1aa8-4382-afc8-7975437cdd68,family,ae244267-7648-49c1-9837-cb9b616538da,Calocarididae,Animalia,Malacostraca,https://vvtaxatree.tbn.org.tw/taxa/a8c79aa6-1aa8-4382-afc8-7975437cdd68
a0181ddd-c054-4d15-8024-9d5e3dabd0a1,family,49793426-7432-4a02-bccc-840f9ed15652,Dairidae,Animalia,Malacostraca,https://vvtaxatree.tbn.org.tw/taxa/a0181ddd-c054-4d15-8024-9d5e3dabd0a1
d7ae9bec-bc23-436e-ba55-9695e8fa3ad5,family,ae244267-7648-49c1-9837-cb9b616538da,Hymenoceridae,Animalia,Malacostraca,https://vvtaxatree.tbn.org.tw/taxa/d7ae9bec-bc23-436e-ba55-9695e8fa3ad5
c40df691-e630-42d9-b4ea-1092616b7201,family,14ed0cff-f0cd-4b02-9faa-a0c800605be9,Bathysquilloidea,Animalia,Malacostraca,https://vvtaxatree.tbn.org.tw/taxa/c40df691-e630-42d9-b4ea-1092616b7201
56d8838d-ba19-4247-8cf9-74fa8054b4e5,family,40f46e2f-b9dc-45b1-ac0a-2680a24bbb06,Tanaidae,Animalia,Malacostraca,https://vvtaxatree.tbn.org.tw/taxa/56d8838d-ba19-4247-8cf9-74fa8054b4e5
551dc5dc-e291-4366-bffc-fed46d909dc1,family,2b67e68e-9a70-4208-8d26-a21ca96ed894,Mecynoceridae,Animalia,Copepoda,https://vvtaxatree.tbn.org.tw/taxa/551dc5dc-e291-4366-bffc-fed46d909dc1
72d9c4ff-5b8b-4ba8-b554-d651b50a5f15,family,9c3d62a5-1254-4257-aab1-322539e9ecb2,Ambunguipedidae,Animalia,Copepoda,https://vvtaxatree.tbn.org.tw/taxa/72d9c4ff-5b8b-4ba8-b554-d651b50a5f15
88092c05-ef69-4afc-a3de-f3b0358409b6,family,9c3d62a5-1254-4257-aab1-322539e9ecb2,Clytemnestridae,Animalia,Copepoda,https://vvtaxatree.tbn.org.tw/taxa/88092c05-ef69-4afc-a3de-f3b0358409b6
978291b8-b235-4c23-be71-8c073ac61af3,family,9c3d62a5-1254-4257-aab1-322539e9ecb2,Euterpinidae,Animalia,Copepoda,https://vvtaxatree.tbn.org.tw/taxa/978291b8-b235-4c23-be71-8c073ac61af3
29930039-7cdb-4f0d-be0f-c517ede91704,family,33a06981-7325-4e95-bc7f-31c778d042b9,Pyrgomatidea,Animalia,Thecostraca,https://vvtaxatree.tbn.org.tw/taxa/29930039-7cdb-4f0d-be0f-c517ede91704
f81f35db-8d60-4292-9fe2-fdf3e02930e4,family,33a06981-7325-4e95-bc7f-31c778d042b9,Platylepadidae,Animalia,Thecostraca,https://vvtaxatree.tbn.org.tw/taxa/f81f35db-8d60-4292-9fe2-fdf3e02930e4
1bdd6193-a901-49a9-8f81-bf1a98fa338f,family,fb4206ff-ffa3-4fb7-8785-14ab74d954db,Pollicipidae,Animalia,Thecostraca,https://vvtaxatree.tbn.org.tw/taxa/1bdd6193-a901-49a9-8f81-bf1a98fa338f
c25e0853-6c73-4c99-b015-89b316d65124,family,1a9d4828-9e32-4ff0-94a7-42b2df06b45d,Monstrilloidae,Animalia,Copepoda,https://vvtaxatree.tbn.org.tw/taxa/c25e0853-6c73-4c99-b015-89b316d65124
f1e60c0c-2bdd-4b9a-b11e-78fcff9ddf5d,family,f1ad5b1d-2fe7-4d1b-b83f-d349dcf3cd5c,Sacculinidae,Animalia,Thecostraca,https://vvtaxatree.tbn.org.tw/taxa/f1e60c0c-2bdd-4b9a-b11e-78fcff9ddf5d
29fce59b-4c9b-4f52-b840-b9377f9d22bb,order,4e86a986-6ebd-4820-b814-540ddcf3e170,Thysanura,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/29fce59b-4c9b-4f52-b840-b9377f9d22bb
b847a849-072d-4d9f-9ec4-bd6c76967668,order,4e86a986-6ebd-4820-b814-540ddcf3e170,Embiidina,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/b847a849-072d-4d9f-9ec4-bd6c76967668
33925feb-60ae-439e-aea6-eb52f5fe6b14,family,4743d4ce-27f1-4399-8490-783bbbc69868,Aphrodidae,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/33925feb-60ae-439e-aea6-eb52f5fe6b14
c794d6dd-e97f-4e46-9675-3ab58226e2cb,family,4743d4ce-27f1-4399-8490-783bbbc69868,Hylicidae,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/c794d6dd-e97f-4e46-9675-3ab58226e2cb
712a2818-f317-4fb5-bea7-9802bd45fb0b,family,4743d4ce-27f1-4399-8490-783bbbc69868,Ledridae,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/712a2818-f317-4fb5-bea7-9802bd45fb0b
1dc944f9-87c5-4cb3-8f1c-d6059ba6f6ce,family,4743d4ce-27f1-4399-8490-783bbbc69868,Ulopidae,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/1dc944f9-87c5-4cb3-8f1c-d6059ba6f6ce
f1c7861d-684b-4c4c-b077-3001430cc23e,family,4743d4ce-27f1-4399-8490-783bbbc69868,Penthimiidae,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/f1c7861d-684b-4c4c-b077-3001430cc23e
7ae4040e-49c1-4fe3-b272-29780b91cde7,family,261b848a-4b37-4d19-b0b9-ca210ae38d87,Opomyzidae,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/7ae4040e-49c1-4fe3-b272-29780b91cde7
801b4553-756e-4f6e-8ed4-9ce72da4199b,family,25ec818e-9f6a-4710-a7ba-8bb5188eed01,Megapodagrionidae,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/801b4553-756e-4f6e-8ed4-9ce72da4199b
831ddcb0-9299-4a2f-b08d-fb4bed479139,family,b019c09e-71b5-4c2b-85b4-23c525d9f9b3,Haglotettigoniidae,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/831ddcb0-9299-4a2f-b08d-fb4bed479139
b022d563-e3b1-4751-a7a7-6f1b40f76525,family,b019c09e-71b5-4c2b-85b4-23c525d9f9b3,Metrodoridae,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/b022d563-e3b1-4751-a7a7-6f1b40f76525
9489e5c0-67b9-4b44-9a95-51e8cc36af3e,family,b019c09e-71b5-4c2b-85b4-23c525d9f9b3,Catantopidae,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/9489e5c0-67b9-4b44-9a95-51e8cc36af3e
710fd318-d250-4de6-b70f-c66e26d80aad,family,f488fbe0-c47b-4e04-9a18-01ec942181ac,Diapheromeridae,Animalia,Insecta,https://vvtaxatree.tbn.org.tw/taxa/710fd318-d250-4de6-b70f-c66e26d80aad
0375650e-5b02-4ed6-857a-6f62e155856c,kingdom,205b1246-d120-41f3-a07d-d26ca09f3a56,Crenarchaeota,Crenarchaeota,"",https://vvtaxatree.tbn.org.tw/taxa/0375650e-5b02-4ed6-857a-6f62e155856c
8739248e-2a6c-4498-a6dc-ec129ddf4ddd,kingdom,205b1246-d120-41f3-a07d-d26ca09f3a56,Euryarchaeota,Euryarchaeota,"",https://vvtaxatree.tbn.org.tw/taxa/8739248e-2a6c-4498-a6dc-ec129ddf4ddd
45a03696-6726-406a-9094-cd87fabe502d,kingdom,329c5b3e-0af3-4e8b-917f-e62e6d4aea27,Euglenoida,Euglenoida,"",https://vvtaxatree.tbn.org.tw/taxa/45a03696-6726-406a-9094-cd87fabe502d
ccd11454-a14f-4ba4-81d9-b135e1ff7ba7,kingdom,329c5b3e-0af3-4e8b-917f-e62e6d4aea27,Postgaardia,Postgaardia,"",https://vvtaxatree.tbn.org.tw/taxa/ccd11454-a14f-4ba4-81d9-b135e1ff7ba7
d08f6498-abca-4c04-893e-a6e7856d6199,kingdom,329c5b3e-0af3-4e8b-917f-e62e6d4aea27,Glycomonada,Glycomonada,"",https://vvtaxatree.tbn.org.tw/taxa/d08f6498-abca-4c04-893e-a6e7856d6199
810e6be0-e193-4619-b10a-8bd2ac034923,kingdom,329c5b3e-0af3-4e8b-917f-e62e6d4aea27,Percolozoa,Percolozoa,"",https://vvtaxatree.tbn.org.tw/taxa/810e6be0-e193-4619-b10a-8bd2ac034923
9e5a3739-cd0f-48a2-9153-a26de92d6f51,kingdom,329c5b3e-0af3-4e8b-917f-e62e6d4aea27,Tsukubamonadea,Tsukubamonadea,"",https://vvtaxatree.tbn.org.tw/taxa/9e5a3739-cd0f-48a2-9153-a26de92d6f51
05768301-6b69-4454-a60e-c72aa942e181,kingdom,329c5b3e-0af3-4e8b-917f-e62e6d4aea27,Jakobea,Jakobea,"",https://vvtaxatree.tbn.org.tw/taxa/05768301-6b69-4454-a60e-c72aa942e181
64876e3f-78ad-4cd2-97b9-ec49a9243591,kingdom,329c5b3e-0af3-4e8b-917f-e62e6d4aea27,Trichozoa,Trichozoa,"",https://vvtaxatree.tbn.org.tw/taxa/64876e3f-78ad-4cd2-97b9-ec49a9243591
e9576fc5-03ff-41f3-abb6-c2376c18dd51,kingdom,329c5b3e-0af3-4e8b-917f-e62e6d4aea27,Harosa,Harosa,"",https://vvtaxatree.tbn.org.tw/taxa/e9576fc5-03ff-41f3-abb6-c2376c18dd51
96754173-537c-4192-ad37-2b6b0b330541,kingdom,329c5b3e-0af3-4e8b-917f-e62e6d4aea27,Haptista,Haptista,"",https://vvtaxatree.tbn.org.tw/taxa/96754173-537c-4192-ad37-2b6b0b330541
b97f04e6-e040-43c4-a957-4c1d09c2094f,kingdom,329c5b3e-0af3-4e8b-917f-e62e6d4aea27,Cryptista,Cryptista,"",https://vvtaxatree.tbn.org.tw/taxa/b97f04e6-e040-43c4-a957-4c1d09c2094f
c8f3b6cb-313b-4468-bb84-48c3fd8820b3,kingdom,329c5b3e-0af3-4e8b-917f-e62e6d4aea27,Anaeromonada,Anaeromonada,"",https://vvtaxatree.tbn.org.tw/taxa/c8f3b6cb-313b-4468-bb84-48c3fd8820b3
51fc97cb-6f6d-4720-b109-7ee56f83ffa8,kingdom,329c5b3e-0af3-4e8b-917f-e62e6d4aea27,Neolouka,Neolouka,"",https://vvtaxatree.tbn.org.tw/taxa/51fc97cb-6f6d-4720-b109-7ee56f83ffa8
eb510f8d-b32e-45ab-80b9-32f69c9bed85,kingdom,329c5b3e-0af3-4e8b-917f-e62e6d4aea27,Picobiliphyta,Picobiliphyta,"",https://vvtaxatree.tbn.org.tw/taxa/eb510f8d-b32e-45ab-80b9-32f69c9bed85
4b5dfd8d-fa42-4035-af1b-5babdcfa3520,kingdom,329c5b3e-0af3-4e8b-917f-e62e6d4aea27,Telonemia,Telonemia,"",https://vvtaxatree.tbn.org.tw/taxa/4b5dfd8d-fa42-4035-af1b-5babdcfa3520
65416715-6e97-48a4-a0e0-5aff900272ee,kingdom,329c5b3e-0af3-4e8b-917f-e62e6d4aea27,Hemimastigophora,Hemimastigophora,"",https://vvtaxatree.tbn.org.tw/taxa/65416715-6e97-48a4-a0e0-5aff900272ee
d8d07304-9933-4bca-a808-6edf44abf90c,family,905994a7-2015-4d2d-8d60-422cfdbbc262,Hydatellaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/d8d07304-9933-4bca-a808-6edf44abf90c
99041f0b-79b1-4ba6-84f3-46b29cc31dd3,family,ce0e3cba-17f3-44d1-8847-4747486bfa2b,Austrobaileyaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/99041f0b-79b1-4ba6-84f3-46b29cc31dd3
8abd9b69-4dec-41ae-b09a-7e4a67b38b9b,family,ce0e3cba-17f3-44d1-8847-4747486bfa2b,Trimeniaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/8abd9b69-4dec-41ae-b09a-7e4a67b38b9b
a9654c79-e898-4911-a36e-df64ed4fd489,family,e27fd325-f7c5-480f-8c01-63107b0ac9e7,Canellaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/a9654c79-e898-4911-a36e-df64ed4fd489
bb44dd13-4329-4ae5-b59a-8c753da720c4,family,48db819a-2bfd-4d33-9abf-6a8971f811dc,Degeneriaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/bb44dd13-4329-4ae5-b59a-8c753da720c4
d3d0bf01-ec00-4fed-8422-0d5583d981b7,family,48db819a-2bfd-4d33-9abf-6a8971f811dc,Himantandraceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/d3d0bf01-ec00-4fed-8422-0d5583d981b7
ed7397d3-3814-4302-9047-8afbd58756d7,family,48db819a-2bfd-4d33-9abf-6a8971f811dc,Eupomatiaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/ed7397d3-3814-4302-9047-8afbd58756d7
7dc5dfc8-790d-4cb7-96ac-f85e4cda9f7b,family,e1dea8c1-b90e-4c04-b122-0679cab20357,Calycanthaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/7dc5dfc8-790d-4cb7-96ac-f85e4cda9f7b
07cee870-724b-4612-876d-df1610a98c79,family,e1dea8c1-b90e-4c04-b122-0679cab20357,Siparunaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/07cee870-724b-4612-876d-df1610a98c79
87f0b3ec-44f1-44ae-b35b-6dc2da6c93d9,family,e1dea8c1-b90e-4c04-b122-0679cab20357,Gomortegaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/87f0b3ec-44f1-44ae-b35b-6dc2da6c93d9
0f078ba1-ac15-4a4c-b31b-bd088c76503f,family,e1dea8c1-b90e-4c04-b122-0679cab20357,Atherospermataceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/0f078ba1-ac15-4a4c-b31b-bd088c76503f
629fc867-2a31-4b79-a6c6-16555125ff30,family,e1dea8c1-b90e-4c04-b122-0679cab20357,Monimiaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/629fc867-2a31-4b79-a6c6-16555125ff30
f0121175-fa2e-458e-81ff-d9072e04ab3b,family,870e1747-e887-4b0a-a854-6f846113ff1f,Tofieldiaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/f0121175-fa2e-458e-81ff-d9072e04ab3b
8b1caab8-96e4-4d29-915f-74ca8af35402,family,870e1747-e887-4b0a-a854-6f846113ff1f,Butomaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/8b1caab8-96e4-4d29-915f-74ca8af35402
be23f68f-4bde-47c0-a7fb-8f8fd3096345,family,870e1747-e887-4b0a-a854-6f846113ff1f,Scheuchzeriaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/be23f68f-4bde-47c0-a7fb-8f8fd3096345
5e36706b-6ea0-45c3-98ef-0c66268f3b4b,family,870e1747-e887-4b0a-a854-6f846113ff1f,Maundiaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/5e36706b-6ea0-45c3-98ef-0c66268f3b4b
88108125-021a-4937-a52b-2f9bb3835082,family,870e1747-e887-4b0a-a854-6f846113ff1f,Posidoniaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/88108125-021a-4937-a52b-2f9bb3835082
1457e565-bb3a-49e4-ba47-b585888c1f87,family,de5a9b92-c36f-4f0d-ad95-228631f09ce2,Velloziaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/1457e565-bb3a-49e4-ba47-b585888c1f87
eeeb14dc-1c05-4038-8705-2ecc91b50156,family,fb79a6d5-78de-4a6d-8f94-c07ea52d120b,Campynemataceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/eeeb14dc-1c05-4038-8705-2ecc91b50156
259014cc-1da6-49c4-80e5-ebb1636a9771,family,fb79a6d5-78de-4a6d-8f94-c07ea52d120b,Corsiaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/259014cc-1da6-49c4-80e5-ebb1636a9771
7502ad56-1baf-45e8-ae86-204bc9f83725,family,fb79a6d5-78de-4a6d-8f94-c07ea52d120b,Petermanniaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/7502ad56-1baf-45e8-ae86-204bc9f83725
c766b53d-24f6-4c6c-a138-a051b5f11372,family,fb79a6d5-78de-4a6d-8f94-c07ea52d120b,Philesiaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/c766b53d-24f6-4c6c-a138-a051b5f11372
6895f2ee-03ff-4093-bf19-3df3725fbdc1,family,fb79a6d5-78de-4a6d-8f94-c07ea52d120b,Rhipogonaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/6895f2ee-03ff-4093-bf19-3df3725fbdc1
03875bc0-8db8-4050-aff3-b196be085183,family,eda6b5e2-24be-4132-9ecf-f4aa9199d4d6,Boryaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/03875bc0-8db8-4050-aff3-b196be085183
bf1aa64f-84d5-4431-9915-ffff8c56e6a8,family,eda6b5e2-24be-4132-9ecf-f4aa9199d4d6,Blandfordiaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/bf1aa64f-84d5-4431-9915-ffff8c56e6a8
c643d108-c1a4-4594-9bfb-23a2aed8640f,family,eda6b5e2-24be-4132-9ecf-f4aa9199d4d6,Asteliaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/c643d108-c1a4-4594-9bfb-23a2aed8640f
53eaaa58-1e1d-45e5-aa5b-e3742af1b466,family,eda6b5e2-24be-4132-9ecf-f4aa9199d4d6,Lanariaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/53eaaa58-1e1d-45e5-aa5b-e3742af1b466
c9ea3ff9-c1be-4309-aa64-c1935ad22461,family,eda6b5e2-24be-4132-9ecf-f4aa9199d4d6,Doryanthaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/c9ea3ff9-c1be-4309-aa64-c1935ad22461
131e819f-65de-4cb6-8567-1ef6db77509b,family,eda6b5e2-24be-4132-9ecf-f4aa9199d4d6,Ixioliriaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/131e819f-65de-4cb6-8567-1ef6db77509b
ddae65a7-6bb6-4452-ba70-7e7b0a000240,family,eda6b5e2-24be-4132-9ecf-f4aa9199d4d6,Tecophilaeaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/ddae65a7-6bb6-4452-ba70-7e7b0a000240
a2a821c2-fe43-49ca-9bcf-bcbac62ea0a2,family,eda6b5e2-24be-4132-9ecf-f4aa9199d4d6,Xeronemataceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/a2a821c2-fe43-49ca-9bcf-bcbac62ea0a2
cc9136ac-3307-493c-84b0-ed26fe60f799,family,987b9788-f3ac-40d8-838f-a5fcaa633b1e,Hanguanaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/cc9136ac-3307-493c-84b0-ed26fe60f799
11be93dc-ea35-4f93-bbf4-3b268337d4f4,family,63d03bd6-3017-4969-908a-3cbbdc633fd0,Lowiaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/11be93dc-ea35-4f93-bbf4-3b268337d4f4
1a4e060d-a350-4c9f-80c1-11079baf63bd,family,e0670fd3-4df9-4f67-aa4e-14a695872c21,Rapateaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/1a4e060d-a350-4c9f-80c1-11079baf63bd
6eeaeb63-845f-4e81-bb3d-eba12b989a96,family,e0670fd3-4df9-4f67-aa4e-14a695872c21,Mayacaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/6eeaeb63-845f-4e81-bb3d-eba12b989a96
8e5f66a3-d5ee-40b9-b808-fc13844af03d,family,e0670fd3-4df9-4f67-aa4e-14a695872c21,Thurniaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/8e5f66a3-d5ee-40b9-b808-fc13844af03d
02ceb79a-29ee-4f7f-a7bc-072a0d8ce766,family,e0670fd3-4df9-4f67-aa4e-14a695872c21,Joinvilleaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/02ceb79a-29ee-4f7f-a7bc-072a0d8ce766
c025146d-9c3c-4771-844c-4e55c1cb0fa5,family,e0670fd3-4df9-4f67-aa4e-14a695872c21,Ecdeiocoleaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/c025146d-9c3c-4771-844c-4e55c1cb0fa5
56b391ea-4a6c-46b4-b91f-ea146568b89d,family,6a9c39a0-1a84-4057-a8bb-df67452c2ec1,Eupteleaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/56b391ea-4a6c-46b4-b91f-ea146568b89d
d487adb6-22a3-4ef2-bd91-69bae35386bd,family,6a9c39a0-1a84-4057-a8bb-df67452c2ec1,Circaeasteraceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/d487adb6-22a3-4ef2-bd91-69bae35386bd
1b13dfde-b961-4a76-a6c2-0bf825dc1122,family,e9f4a72d-5067-4ce0-a3bd-3e6055fa1fdf,Myrothamnaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/1b13dfde-b961-4a76-a6c2-0bf825dc1122
73f6354f-5c01-43a4-b619-939a620d6dea,family,e9f4a72d-5067-4ce0-a3bd-3e6055fa1fdf,Gunneraceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/73f6354f-5c01-43a4-b619-939a620d6dea
eff30265-8d09-4ce5-b290-c18cca1fc440,family,026abcfc-acef-48a0-86bf-e69feb2d2834,Peridiscaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/eff30265-8d09-4ce5-b290-c18cca1fc440
be903842-5cfc-440b-b872-3afcb2445ec9,family,026abcfc-acef-48a0-86bf-e69feb2d2834,Cercidiphyllaceae,Plantae,Spermatopsida,https://vvtaxatree.tbn.org.tw/taxa/be903842-5cfc-440b-b872-3afcb2445ec9
